timestamp,level,data source
2021-08-01T00:03:00Z,SEDENTARY,Fitbit App
2021-08-01T00:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-08-01T01:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-08-01T01:54:00Z,SEDENTARY,Fitbit App
2021-08-01T02:18:00Z,SEDENTARY,Fitbit App
2021-08-01T02:23:00Z,SEDENTARY,Fitbit App
2021-08-01T02:28:00Z,SEDENTARY,Fitbit App
2021-08-01T03:06:00Z,SEDENTARY,Fitbit App
2021-08-01T03:27:00Z,SEDENTARY,Fitbit App
2021-08-01T03:45:00Z,SEDENTARY,Fitbit App
2021-08-01T04:35:00Z,SEDENTARY,Fitbit App
2021-08-01T04:46:00Z,SEDENTARY,Fitbit App
2021-08-01T05:17:00Z,SEDENTARY,Fitbit App
2021-08-01T05:21:00Z,SEDENTARY,Fitbit App
2021-08-01T06:23:00Z,SEDENTARY,Fitbit App
2021-08-01T06:26:00Z,SEDENTARY,Fitbit App
2021-08-01T06:32:00Z,SEDENTARY,Fitbit App
2021-08-01T06:33:00Z,SEDENTARY,Fitbit App
2021-08-01T06:34:00Z,SEDENTARY,Fitbit App
2021-08-01T06:35:00Z,SEDENTARY,Fitbit App
2021-08-01T06:36:00Z,SEDENTARY,Fitbit App
2021-08-01T06:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-08-01T06:38:00Z,SEDENTARY,Fitbit App
2021-08-01T06:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-08-01T06:47:00Z,SEDENTARY,Fitbit App
2021-08-01T06:58:00Z,SEDENTARY,Fitbit App
2021-08-01T07:13:00Z,SEDENTARY,Fitbit App
2021-08-01T07:14:00Z,SEDENTARY,Fitbit App
2021-08-01T07:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-08-01T07:16:00Z,SEDENTARY,Fitbit App
2021-08-01T07:17:00Z,SEDENTARY,Fitbit App
2021-08-01T07:18:00Z,SEDENTARY,Fitbit App
2021-08-01T07:25:00Z,SEDENTARY,Fitbit App
2021-08-01T07:26:00Z,SEDENTARY,Fitbit App
2021-08-01T07:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-08-01T07:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-08-01T07:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-08-01T07:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-08-01T07:31:00Z,SEDENTARY,Fitbit App
2021-08-01T07:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-08-01T07:33:00Z,SEDENTARY,Fitbit App
2021-08-01T07:34:00Z,SEDENTARY,Fitbit App
2021-08-01T07:35:00Z,SEDENTARY,Fitbit App
2021-08-01T07:36:00Z,SEDENTARY,Fitbit App
2021-08-01T07:37:00Z,SEDENTARY,Fitbit App
2021-08-01T07:38:00Z,SEDENTARY,Fitbit App
2021-08-01T07:39:00Z,SEDENTARY,Fitbit App
2021-08-01T07:40:00Z,SEDENTARY,Fitbit App
2021-08-01T07:42:00Z,SEDENTARY,Fitbit App
2021-08-01T07:43:00Z,SEDENTARY,Fitbit App
2021-08-01T07:44:00Z,SEDENTARY,Fitbit App
2021-08-01T07:45:00Z,SEDENTARY,Fitbit App
