timestamp,steps,data source
2023-08-01T00:12:00Z,9,Charge 5
2023-08-01T00:13:00Z,30,Charge 5
2023-08-01T00:14:00Z,27,Charge 5
2023-08-01T00:25:00Z,34,Charge 5
2023-08-01T00:26:00Z,8,Charge 5
2023-08-01T00:27:00Z,18,Charge 5
2023-08-01T00:29:00Z,6,Charge 5
2023-08-01T00:46:00Z,30,Charge 5
2023-08-01T00:47:00Z,10,Charge 5
2023-08-01T00:49:00Z,9,Charge 5
2023-08-01T00:50:00Z,20,Charge 5
2023-08-01T00:51:00Z,31,Charge 5
2023-08-01T00:52:00Z,9,Charge 5
2023-08-01T00:55:00Z,6,Charge 5
2023-08-01T00:56:00Z,15,Charge 5
2023-08-01T01:05:00Z,22,Charge 5
2023-08-01T01:12:00Z,4,Charge 5
2023-08-01T01:13:00Z,5,Charge 5
2023-08-01T01:15:00Z,8,Charge 5
2023-08-01T01:23:00Z,11,Charge 5
2023-08-01T01:35:00Z,20,Charge 5
2023-08-01T01:37:00Z,26,Charge 5
2023-08-01T02:20:00Z,7,Charge 5
2023-08-01T02:51:00Z,11,Charge 5
2023-08-01T02:53:00Z,21,Charge 5
2023-08-01T03:12:00Z,14,Charge 5
2023-08-01T03:13:00Z,22,Charge 5
2023-08-01T03:14:00Z,8,Charge 5
2023-08-01T03:15:00Z,17,Charge 5
2023-08-01T03:18:00Z,15,Charge 5
2023-08-01T03:19:00Z,33,Charge 5
2023-08-01T03:20:00Z,50,Charge 5
2023-08-01T03:27:00Z,21,Charge 5
2023-08-01T03:28:00Z,33,Charge 5
2023-08-01T03:45:00Z,14,Charge 5
2023-08-01T03:46:00Z,23,Charge 5
2023-08-01T04:08:00Z,7,Charge 5
2023-08-01T04:37:00Z,19,Charge 5
2023-08-01T05:10:00Z,10,Charge 5
2023-08-01T05:11:00Z,7,Charge 5
2023-08-01T12:49:00Z,4,Charge 5
2023-08-01T12:53:00Z,19,Charge 5
2023-08-01T13:08:00Z,7,Charge 5
2023-08-01T13:52:00Z,20,Charge 5
2023-08-01T13:53:00Z,13,Charge 5
2023-08-01T13:55:00Z,13,Charge 5
2023-08-01T13:57:00Z,25,Charge 5
2023-08-01T13:58:00Z,8,Charge 5
2023-08-01T13:59:00Z,15,Charge 5
