timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-12-04T11:17:00Z,1,0,0,Charge 6
2025-12-04T11:17:01Z,1,0,0,Charge 6
2025-12-04T11:17:02Z,2,110,0,Charge 6
2025-12-04T11:17:03Z,2,240,0,Charge 6
2025-12-04T11:17:04Z,2,370,0,Charge 6
2025-12-04T11:17:05Z,2,550,0,Charge 6
2025-12-04T11:17:06Z,2,710,0,Charge 6
2025-12-04T11:17:07Z,2,840,0,Charge 6
2025-12-04T11:17:08Z,2,930,0,Charge 6
2025-12-04T11:17:09Z,2,1000,0,Charge 6
2025-12-04T11:17:10Z,1,1040,0,Charge 6
2025-12-04T11:17:11Z,3,1100,0,Charge 6
2025-12-04T11:17:12Z,1,1360,0,Charge 6
2025-12-04T11:17:13Z,2,1360,0,Charge 6
2025-12-04T11:17:14Z,2,1370,0,Charge 6
2025-12-04T11:17:15Z,2,1410,0,Charge 6
2025-12-04T11:17:16Z,2,1390,0,Charge 6
2025-12-04T11:17:17Z,2,1430,0,Charge 6
2025-12-04T11:17:18Z,2,1460,0,Charge 6
2025-12-04T11:17:19Z,1,1430,0,Charge 6
2025-12-04T11:17:20Z,2,1430,0,Charge 6
2025-12-04T11:17:21Z,2,1400,0,Charge 6
2025-12-04T11:17:22Z,2,1420,0,Charge 6
2025-12-04T11:17:23Z,2,1400,0,Charge 6
2025-12-04T11:17:24Z,2,1440,0,Charge 6
2025-12-04T11:17:25Z,2,1460,0,Charge 6
2025-12-04T11:17:26Z,1,1460,0,Charge 6
2025-12-04T11:17:27Z,2,1460,0,Charge 6
2025-12-04T11:17:28Z,2,1460,0,Charge 6
2025-12-04T11:17:29Z,2,1450,0,Charge 6
2025-12-04T11:17:30Z,2,1450,0,Charge 6
2025-12-04T11:17:31Z,2,1470,0,Charge 6
2025-12-04T11:17:32Z,1,1470,0,Charge 6
2025-12-04T11:17:33Z,2,1470,0,Charge 6
2025-12-04T11:17:34Z,2,1470,0,Charge 6
2025-12-04T11:17:35Z,2,1460,0,Charge 6
2025-12-04T11:17:36Z,2,1460,0,Charge 6
2025-12-04T11:17:37Z,2,1460,0,Charge 6
2025-12-04T11:17:38Z,2,1460,0,Charge 6
2025-12-04T11:17:39Z,2,1470,0,Charge 6
2025-12-04T11:17:40Z,2,1470,0,Charge 6
2025-12-04T11:17:41Z,2,1470,0,Charge 6
2025-12-04T11:17:42Z,1,1470,0,Charge 6
2025-12-04T11:17:43Z,2,1470,0,Charge 6
2025-12-04T11:17:44Z,2,1460,0,Charge 6
2025-12-04T11:17:45Z,2,1460,0,Charge 6
2025-12-04T11:17:46Z,2,1460,0,Charge 6
2025-12-04T11:17:47Z,2,1460,0,Charge 6
2025-12-04T11:17:48Z,2,1460,0,Charge 6
2025-12-04T11:17:49Z,2,1460,0,Charge 6
2025-12-04T11:17:50Z,2,1470,0,Charge 6
2025-12-04T11:17:51Z,1,1460,0,Charge 6
2025-12-04T11:17:52Z,2,1460,0,Charge 6
2025-12-04T11:17:53Z,2,1460,0,Charge 6
2025-12-04T11:17:54Z,2,1460,0,Charge 6
2025-12-04T11:17:55Z,2,1460,0,Charge 6
2025-12-04T11:17:56Z,2,1460,0,Charge 6
2025-12-04T11:17:57Z,2,1460,0,Charge 6
2025-12-04T11:17:58Z,2,1460,0,Charge 6
2025-12-04T11:17:59Z,2,1460,0,Charge 6
2025-12-04T11:18:00Z,2,1460,0,Charge 6
2025-12-04T11:18:01Z,2,1470,0,Charge 6
2025-12-04T11:18:02Z,2,1470,0,Charge 6
2025-12-04T11:18:03Z,2,1470,0,Charge 6
2025-12-04T11:18:04Z,2,1470,0,Charge 6
2025-12-04T11:18:05Z,2,1470,0,Charge 6
2025-12-04T11:18:06Z,1,1460,0,Charge 6
2025-12-04T11:18:07Z,2,1470,0,Charge 6
2025-12-04T11:18:08Z,2,1470,0,Charge 6
2025-12-04T11:18:09Z,2,1460,0,Charge 6
2025-12-04T11:18:10Z,2,1460,0,Charge 6
2025-12-04T11:18:11Z,2,1460,0,Charge 6
2025-12-04T11:18:12Z,2,1470,0,Charge 6
2025-12-04T11:18:13Z,2,1470,0,Charge 6
2025-12-04T11:18:14Z,2,1470,0,Charge 6
2025-12-04T11:18:15Z,2,1470,0,Charge 6
2025-12-04T11:18:16Z,2,1470,0,Charge 6
2025-12-04T11:18:17Z,1,1470,0,Charge 6
2025-12-04T11:18:18Z,2,1470,0,Charge 6
2025-12-04T11:18:19Z,2,1460,0,Charge 6
2025-12-04T11:18:20Z,2,1460,0,Charge 6
2025-12-04T11:18:21Z,2,1460,0,Charge 6
2025-12-04T11:18:22Z,2,1460,0,Charge 6
2025-12-04T11:18:23Z,2,1460,0,Charge 6
2025-12-04T11:18:24Z,2,1460,0,Charge 6
2025-12-04T11:18:25Z,2,1470,0,Charge 6
2025-12-04T11:18:26Z,2,1470,0,Charge 6
2025-12-04T11:18:27Z,2,1470,0,Charge 6
2025-12-04T11:18:28Z,2,1470,0,Charge 6
2025-12-04T11:18:29Z,2,1470,0,Charge 6
2025-12-04T11:18:30Z,2,1470,0,Charge 6
2025-12-04T11:18:31Z,2,1480,0,Charge 6
2025-12-04T11:18:32Z,2,1480,0,Charge 6
2025-12-04T11:18:33Z,1,1470,0,Charge 6
2025-12-04T11:18:34Z,1,1420,0,Charge 6
2025-12-04T11:18:35Z,1,1320,0,Charge 6
2025-12-04T11:18:36Z,0,1190,0,Charge 6
2025-12-04T11:18:37Z,0,1000,0,Charge 6
2025-12-04T11:18:38Z,0,0,0,Charge 6
2025-12-04T11:18:39Z,0,0,0,Charge 6
2025-12-04T11:18:40Z,0,0,0,Charge 6
2025-12-04T11:18:41Z,2,0,0,Charge 6
2025-12-04T11:18:42Z,2,0,0,Charge 6
