timestamp,distance,data source
2024-01-01T00:00:00Z,19.90,Charge 5
2024-01-01T00:01:00Z,37.60,Charge 5
2024-01-01T00:02:00Z,40.70,Charge 5
2024-01-01T00:03:00Z,9.20,Charge 5
2024-01-01T00:04:00Z,12.20,Charge 5
2024-01-01T00:06:00Z,16.10,Charge 5
2024-01-01T00:07:00Z,21.50,Charge 5
2024-01-01T00:08:00Z,3.80,Charge 5
2024-01-01T00:09:00Z,27.60,Charge 5
2024-01-01T00:10:00Z,19.20,Charge 5
2024-01-01T00:11:00Z,19.20,Charge 5
2024-01-01T00:12:00Z,6.90,Charge 5
2024-01-01T00:13:00Z,6.10,Charge 5
2024-01-01T00:15:00Z,3.80,Charge 5
2024-01-01T00:16:00Z,25.30,Charge 5
2024-01-01T00:17:00Z,21.50,Charge 5
2024-01-01T00:18:00Z,22.20,Charge 5
2024-01-01T00:21:00Z,26.90,Charge 5
2024-01-01T00:22:00Z,13.00,Charge 5
2024-01-01T00:23:00Z,10.70,Charge 5
2024-01-01T00:24:00Z,43.00,Charge 5
2024-01-01T00:25:00Z,13.80,Charge 5
2024-01-01T00:26:00Z,6.90,Charge 5
2024-01-01T00:27:00Z,46.10,Charge 5
2024-01-01T00:28:00Z,61.40,Charge 5
2024-01-01T00:29:00Z,51.40,Charge 5
2024-01-01T00:31:00Z,26.80,Charge 5
2024-01-01T00:32:00Z,39.90,Charge 5
2024-01-01T00:33:00Z,35.30,Charge 5
2024-01-01T00:34:00Z,69.10,Charge 5
2024-01-01T00:35:00Z,11.50,Charge 5
2024-01-01T00:36:00Z,51.40,Charge 5
2024-01-01T00:37:00Z,15.30,Charge 5
2024-01-01T00:39:00Z,54.50,Charge 5
2024-01-01T00:40:00Z,9.20,Charge 5
2024-01-01T00:44:00Z,12.20,Charge 5
2024-01-01T00:45:00Z,23.00,Charge 5
2024-01-01T00:46:00Z,51.40,Charge 5
2024-01-01T00:47:00Z,43.80,Charge 5
2024-01-01T00:48:00Z,76.80,Charge 5
2024-01-01T00:49:00Z,82.20,Charge 5
2024-01-01T00:50:00Z,52.20,Charge 5
2024-01-01T00:51:00Z,82.20,Charge 5
2024-01-01T00:52:00Z,78.40,Charge 5
2024-01-01T00:53:00Z,66.00,Charge 5
2024-01-01T00:54:00Z,36.80,Charge 5
2024-01-01T00:55:00Z,33.00,Charge 5
2024-01-01T00:56:00Z,34.50,Charge 5
2024-01-01T00:57:00Z,4.60,Charge 5
2024-01-01T00:58:00Z,68.40,Charge 5
2024-01-01T00:59:00Z,29.90,Charge 5
2024-01-01T01:01:00Z,43.00,Charge 5
2024-01-01T01:02:00Z,70.70,Charge 5
2024-01-01T01:03:00Z,81.40,Charge 5
2024-01-01T01:04:00Z,69.10,Charge 5
2024-01-01T01:08:00Z,14.60,Charge 5
2024-01-01T01:22:00Z,4.60,Charge 5
2024-01-01T01:23:00Z,37.60,Charge 5
2024-01-01T01:24:00Z,10.70,Charge 5
2024-01-01T01:25:00Z,19.90,Charge 5
2024-01-01T01:26:00Z,12.30,Charge 5
2024-01-01T01:27:00Z,38.40,Charge 5
2024-01-01T01:36:00Z,10.70,Charge 5
2024-01-01T01:37:00Z,65.30,Charge 5
2024-01-01T01:38:00Z,60.70,Charge 5
2024-01-01T01:39:00Z,69.10,Charge 5
2024-01-01T01:40:00Z,23.00,Charge 5
2024-01-01T01:41:00Z,6.90,Charge 5
2024-01-01T01:42:00Z,11.50,Charge 5
2024-01-01T01:44:00Z,24.50,Charge 5
2024-01-01T01:45:00Z,36.80,Charge 5
