start time,end time,data source
2023-12-10T00:18:00Z,2023-12-10T00:33:00Z,Fitbit App
2023-12-10T01:18:00Z,2023-12-10T01:36:00Z,Fitbit App
2023-12-10T01:41:00Z,2023-12-10T02:03:00Z,Fitbit App
2023-12-10T02:07:00Z,2023-12-10T02:26:00Z,Fitbit App
2023-12-10T02:50:00Z,2023-12-10T03:45:00Z,Fitbit App
2023-12-10T04:18:00Z,2023-12-10T04:33:00Z,Fitbit App
2023-12-10T04:37:00Z,2023-12-10T04:49:00Z,Fitbit App
2023-12-10T04:57:00Z,2023-12-10T05:28:00Z,Fitbit App
2023-12-10T15:00:00Z,2023-12-10T15:58:00Z,Fitbit App
2023-12-10T16:33:00Z,2023-12-10T17:12:00Z,Fitbit App
2023-12-10T17:30:00Z,2023-12-10T17:53:00Z,Fitbit App
2023-12-10T17:54:00Z,2023-12-10T18:05:00Z,Fitbit App
2023-12-10T18:09:00Z,2023-12-10T18:24:00Z,Fitbit App
2023-12-10T18:46:00Z,2023-12-10T19:17:00Z,Fitbit App
2023-12-10T19:32:00Z,2023-12-10T19:56:00Z,Fitbit App
2023-12-10T19:57:00Z,2023-12-10T20:36:00Z,Fitbit App
2023-12-10T20:37:00Z,2023-12-10T20:53:00Z,Fitbit App
2023-12-10T21:10:00Z,2023-12-10T22:12:00Z,Fitbit App
2023-12-10T22:20:00Z,2023-12-10T22:37:00Z,Fitbit App
2023-12-10T22:38:00Z,2023-12-10T23:25:00Z,Fitbit App
2023-12-10T23:33:00Z,2023-12-10T23:43:00Z,Fitbit App
