timestamp,temperature celsius,data source
2024-05-13T09:54:00Z,25.1,Charge 5
2024-05-13T09:55:00Z,25.7,Charge 5
2024-05-13T09:56:00Z,26.1,Charge 5
2024-05-13T09:57:00Z,26.4,Charge 5
2024-05-13T09:58:00Z,26.6,Charge 5
2024-05-13T09:59:00Z,26.8,Charge 5
2024-05-13T10:00:00Z,27.1,Charge 5
2024-05-13T10:01:00Z,27.3,Charge 5
2024-05-13T10:02:00Z,27.5,Charge 5
2024-05-13T10:03:00Z,27.6,Charge 5
2024-05-13T10:04:00Z,27.7,Charge 5
2024-05-13T10:05:00Z,27.9,Charge 5
2024-05-13T10:06:00Z,28.0,Charge 5
2024-05-13T10:07:00Z,28.0,Charge 5
2024-05-13T10:08:00Z,28.1,Charge 5
2024-05-13T10:09:00Z,28.2,Charge 5
2024-05-13T10:10:00Z,28.2,Charge 5
2024-05-13T10:11:00Z,28.3,Charge 5
2024-05-13T10:12:00Z,28.5,Charge 5
2024-05-13T10:13:00Z,28.5,Charge 5
2024-05-13T10:14:00Z,28.6,Charge 5
2024-05-13T10:15:00Z,28.6,Charge 5
2024-05-13T10:16:00Z,28.6,Charge 5
2024-05-13T10:17:00Z,28.7,Charge 5
2024-05-13T10:18:00Z,28.7,Charge 5
2024-05-13T10:19:00Z,28.7,Charge 5
2024-05-13T10:20:00Z,28.8,Charge 5
2024-05-13T10:21:00Z,28.7,Charge 5
2024-05-13T10:22:00Z,28.8,Charge 5
2024-05-13T10:23:00Z,28.8,Charge 5
2024-05-13T10:24:00Z,28.8,Charge 5
2024-05-13T10:25:00Z,28.9,Charge 5
2024-05-13T10:26:00Z,28.6,Charge 5
2024-05-13T10:27:00Z,28.8,Charge 5
2024-05-13T10:28:00Z,28.8,Charge 5
2024-05-13T10:29:00Z,28.8,Charge 5
2024-05-13T10:30:00Z,28.8,Charge 5
2024-05-13T10:31:00Z,28.8,Charge 5
2024-05-13T10:32:00Z,28.9,Charge 5
2024-05-13T10:33:00Z,28.9,Charge 5
2024-05-13T10:34:00Z,28.9,Charge 5
2024-05-13T10:35:00Z,28.8,Charge 5
2024-05-13T10:36:00Z,29.0,Charge 5
2024-05-13T10:37:00Z,29.0,Charge 5
2024-05-13T10:38:00Z,29.1,Charge 5
2024-05-13T10:39:00Z,29.2,Charge 5
2024-05-13T10:40:00Z,29.2,Charge 5
2024-05-13T10:41:00Z,29.3,Charge 5
2024-05-13T10:42:00Z,29.2,Charge 5
2024-05-13T10:43:00Z,29.3,Charge 5
2024-05-13T10:44:00Z,29.3,Charge 5
2024-05-13T10:45:00Z,29.3,Charge 5
2024-05-13T10:46:00Z,29.3,Charge 5
2024-05-13T10:47:00Z,29.3,Charge 5
2024-05-13T10:48:00Z,29.2,Charge 5
2024-05-13T10:49:00Z,29.3,Charge 5
2024-05-13T10:50:00Z,29.3,Charge 5
2024-05-13T10:51:00Z,29.3,Charge 5
2024-05-13T10:52:00Z,29.2,Charge 5
2024-05-13T10:53:00Z,29.2,Charge 5
2024-05-13T10:54:00Z,29.2,Charge 5
2024-05-13T10:55:00Z,29.2,Charge 5
2024-05-13T10:56:00Z,29.2,Charge 5
2024-05-13T10:57:00Z,29.1,Charge 5
2024-05-13T10:58:00Z,28.9,Charge 5
2024-05-13T10:59:00Z,28.9,Charge 5
2024-05-13T11:00:00Z,28.8,Charge 5
2024-05-13T11:01:00Z,28.7,Charge 5
2024-05-13T11:02:00Z,28.6,Charge 5
2024-05-13T11:03:00Z,28.5,Charge 5
2024-05-13T11:04:00Z,28.9,Charge 5
2024-05-13T11:05:00Z,29.7,Charge 5
2024-05-13T11:06:00Z,30.0,Charge 5
2024-05-13T11:07:00Z,30.2,Charge 5
2024-05-13T11:08:00Z,30.4,Charge 5
2024-05-13T11:09:00Z,30.6,Charge 5
2024-05-13T11:10:00Z,30.8,Charge 5
2024-05-13T11:11:00Z,31.0,Charge 5
2024-05-13T11:12:00Z,31.1,Charge 5
2024-05-13T11:13:00Z,31.2,Charge 5
2024-05-13T11:14:00Z,31.2,Charge 5
2024-05-13T11:15:00Z,31.3,Charge 5
2024-05-13T11:16:00Z,31.3,Charge 5
2024-05-13T11:17:00Z,31.5,Charge 5
2024-05-13T11:18:00Z,31.5,Charge 5
2024-05-13T11:19:00Z,31.7,Charge 5
2024-05-13T11:20:00Z,31.7,Charge 5
2024-05-13T11:21:00Z,31.7,Charge 5
2024-05-13T11:22:00Z,31.7,Charge 5
2024-05-13T11:23:00Z,31.8,Charge 5
2024-05-13T11:24:00Z,31.8,Charge 5
2024-05-13T11:25:00Z,31.8,Charge 5
2024-05-13T11:26:00Z,31.8,Charge 5
2024-05-13T11:27:00Z,31.8,Charge 5
2024-05-13T11:28:00Z,31.8,Charge 5
2024-05-13T11:29:00Z,31.7,Charge 5
2024-05-13T11:30:00Z,31.7,Charge 5
2024-05-13T11:31:00Z,31.6,Charge 5
2024-05-13T11:32:00Z,31.6,Charge 5
2024-05-13T11:33:00Z,31.6,Charge 5
2024-05-13T11:34:00Z,31.7,Charge 5
2024-05-13T11:35:00Z,31.7,Charge 5
2024-05-13T11:36:00Z,31.7,Charge 5
2024-05-13T11:37:00Z,31.7,Charge 5
2024-05-13T11:38:00Z,31.6,Charge 5
2024-05-13T11:39:00Z,31.5,Charge 5
2024-05-13T11:40:00Z,31.5,Charge 5
2024-05-13T11:41:00Z,31.5,Charge 5
2024-05-13T11:42:00Z,31.4,Charge 5
2024-05-13T11:43:00Z,31.3,Charge 5
2024-05-13T11:44:00Z,31.2,Charge 5
2024-05-13T11:45:00Z,31.1,Charge 5
2024-05-13T11:46:00Z,30.9,Charge 5
2024-05-13T11:47:00Z,30.8,Charge 5
2024-05-13T11:48:00Z,30.7,Charge 5
2024-05-13T11:49:00Z,30.6,Charge 5
2024-05-13T11:50:00Z,30.6,Charge 5
2024-05-13T11:51:00Z,30.5,Charge 5
2024-05-13T11:52:00Z,30.2,Charge 5
2024-05-13T11:53:00Z,30.1,Charge 5
2024-05-13T11:54:00Z,30.0,Charge 5
2024-05-13T11:55:00Z,30.0,Charge 5
2024-05-13T11:56:00Z,30.1,Charge 5
2024-05-13T11:57:00Z,30.1,Charge 5
2024-05-13T11:58:00Z,29.7,Charge 5
2024-05-13T11:59:00Z,29.6,Charge 5
2024-05-13T12:00:00Z,29.8,Charge 5
2024-05-13T12:01:00Z,29.8,Charge 5
2024-05-13T12:02:00Z,29.7,Charge 5
2024-05-13T12:03:00Z,29.9,Charge 5
2024-05-13T12:04:00Z,29.9,Charge 5
2024-05-13T12:05:00Z,30.0,Charge 5
2024-05-13T12:06:00Z,30.2,Charge 5
2024-05-13T12:07:00Z,30.4,Charge 5
2024-05-13T12:08:00Z,30.3,Charge 5
2024-05-13T12:09:00Z,30.2,Charge 5
2024-05-13T12:10:00Z,30.1,Charge 5
2024-05-13T12:11:00Z,30.1,Charge 5
2024-05-13T12:12:00Z,29.9,Charge 5
2024-05-13T12:13:00Z,29.8,Charge 5
2024-05-13T12:14:00Z,29.8,Charge 5
2024-05-13T12:15:00Z,29.8,Charge 5
2024-05-13T12:16:00Z,29.8,Charge 5
2024-05-13T12:17:00Z,29.8,Charge 5
2024-05-13T12:18:00Z,29.8,Charge 5
2024-05-13T12:19:00Z,29.8,Charge 5
2024-05-13T12:20:00Z,29.9,Charge 5
2024-05-13T12:21:00Z,29.9,Charge 5
2024-05-13T12:22:00Z,30.0,Charge 5
2024-05-13T12:23:00Z,30.2,Charge 5
2024-05-13T12:24:00Z,30.1,Charge 5
2024-05-13T12:25:00Z,30.2,Charge 5
2024-05-13T12:26:00Z,30.2,Charge 5
2024-05-13T12:27:00Z,30.4,Charge 5
2024-05-13T12:28:00Z,30.5,Charge 5
2024-05-13T12:29:00Z,30.5,Charge 5
2024-05-13T12:30:00Z,30.6,Charge 5
2024-05-13T12:31:00Z,30.6,Charge 5
2024-05-13T12:32:00Z,30.6,Charge 5
2024-05-13T12:33:00Z,30.6,Charge 5
2024-05-13T12:34:00Z,30.5,Charge 5
2024-05-13T12:35:00Z,30.7,Charge 5
2024-05-13T12:36:00Z,31.1,Charge 5
2024-05-13T12:37:00Z,31.1,Charge 5
2024-05-13T12:38:00Z,31.2,Charge 5
2024-05-13T12:39:00Z,31.1,Charge 5
2024-05-13T12:40:00Z,30.8,Charge 5
2024-05-13T12:41:00Z,30.5,Charge 5
2024-05-13T12:42:00Z,30.2,Charge 5
2024-05-13T12:43:00Z,30.1,Charge 5
2024-05-13T12:44:00Z,30.0,Charge 5
2024-05-13T12:45:00Z,30.1,Charge 5
2024-05-13T12:46:00Z,30.2,Charge 5
2024-05-13T12:47:00Z,30.2,Charge 5
2024-05-13T12:48:00Z,30.4,Charge 5
2024-05-13T12:49:00Z,30.5,Charge 5
2024-05-13T12:50:00Z,30.5,Charge 5
2024-05-13T12:51:00Z,30.4,Charge 5
2024-05-13T12:52:00Z,30.2,Charge 5
2024-05-13T12:53:00Z,30.1,Charge 5
2024-05-13T12:54:00Z,30.1,Charge 5
2024-05-13T12:55:00Z,30.1,Charge 5
2024-05-13T12:56:00Z,30.0,Charge 5
2024-05-13T12:57:00Z,30.1,Charge 5
2024-05-13T12:58:00Z,30.3,Charge 5
2024-05-13T12:59:00Z,30.4,Charge 5
2024-05-13T13:00:00Z,30.3,Charge 5
2024-05-13T13:01:00Z,30.5,Charge 5
2024-05-13T13:02:00Z,30.4,Charge 5
2024-05-13T13:03:00Z,30.4,Charge 5
2024-05-13T13:04:00Z,30.5,Charge 5
2024-05-13T13:05:00Z,30.4,Charge 5
2024-05-13T13:06:00Z,30.3,Charge 5
2024-05-13T13:07:00Z,30.4,Charge 5
2024-05-13T13:08:00Z,30.4,Charge 5
2024-05-13T13:09:00Z,30.4,Charge 5
2024-05-13T13:10:00Z,30.3,Charge 5
2024-05-13T13:11:00Z,30.3,Charge 5
2024-05-13T13:12:00Z,30.4,Charge 5
2024-05-13T13:13:00Z,30.7,Charge 5
2024-05-13T13:14:00Z,31.1,Charge 5
2024-05-13T13:15:00Z,31.5,Charge 5
2024-05-13T13:16:00Z,31.8,Charge 5
2024-05-13T13:17:00Z,31.8,Charge 5
2024-05-13T13:18:00Z,31.7,Charge 5
2024-05-13T13:19:00Z,31.3,Charge 5
2024-05-13T13:20:00Z,31.4,Charge 5
2024-05-13T13:21:00Z,31.7,Charge 5
2024-05-13T13:22:00Z,31.9,Charge 5
2024-05-13T13:23:00Z,32.0,Charge 5
2024-05-13T13:24:00Z,31.9,Charge 5
2024-05-13T13:25:00Z,31.6,Charge 5
2024-05-13T13:26:00Z,31.5,Charge 5
2024-05-13T13:27:00Z,31.3,Charge 5
2024-05-13T13:28:00Z,31.2,Charge 5
2024-05-13T13:29:00Z,31.0,Charge 5
2024-05-13T13:30:00Z,30.8,Charge 5
2024-05-13T13:31:00Z,30.7,Charge 5
2024-05-13T13:32:00Z,30.7,Charge 5
2024-05-13T13:33:00Z,30.7,Charge 5
2024-05-13T13:34:00Z,31.0,Charge 5
2024-05-13T13:35:00Z,31.5,Charge 5
2024-05-13T13:36:00Z,31.8,Charge 5
2024-05-13T13:37:00Z,31.7,Charge 5
2024-05-13T13:38:00Z,31.5,Charge 5
2024-05-13T13:39:00Z,31.3,Charge 5
2024-05-13T13:40:00Z,31.0,Charge 5
2024-05-13T13:41:00Z,30.8,Charge 5
2024-05-13T13:42:00Z,30.7,Charge 5
2024-05-13T13:43:00Z,30.6,Charge 5
2024-05-13T13:44:00Z,30.6,Charge 5
2024-05-13T13:45:00Z,30.7,Charge 5
2024-05-13T13:46:00Z,30.7,Charge 5
2024-05-13T13:47:00Z,31.0,Charge 5
2024-05-13T13:48:00Z,31.5,Charge 5
2024-05-13T13:49:00Z,31.3,Charge 5
2024-05-13T13:50:00Z,31.3,Charge 5
2024-05-13T13:51:00Z,31.4,Charge 5
2024-05-13T13:52:00Z,31.4,Charge 5
2024-05-13T13:53:00Z,31.4,Charge 5
2024-05-13T13:54:00Z,31.3,Charge 5
2024-05-13T13:55:00Z,31.2,Charge 5
2024-05-13T13:56:00Z,31.0,Charge 5
2024-05-13T13:57:00Z,31.0,Charge 5
2024-05-13T13:58:00Z,30.9,Charge 5
2024-05-13T13:59:00Z,31.0,Charge 5
2024-05-13T14:00:00Z,31.2,Charge 5
2024-05-13T14:01:00Z,31.4,Charge 5
2024-05-13T14:02:00Z,31.5,Charge 5
2024-05-13T14:03:00Z,31.7,Charge 5
2024-05-13T14:04:00Z,31.7,Charge 5
2024-05-13T14:05:00Z,31.8,Charge 5
2024-05-13T14:06:00Z,31.9,Charge 5
2024-05-13T14:07:00Z,31.9,Charge 5
2024-05-13T14:08:00Z,31.8,Charge 5
2024-05-13T14:09:00Z,31.7,Charge 5
2024-05-13T14:10:00Z,31.5,Charge 5
2024-05-13T14:11:00Z,31.4,Charge 5
2024-05-13T14:12:00Z,31.3,Charge 5
2024-05-13T14:13:00Z,31.2,Charge 5
2024-05-13T14:14:00Z,31.2,Charge 5
2024-05-13T14:15:00Z,31.1,Charge 5
2024-05-13T14:16:00Z,31.0,Charge 5
2024-05-13T14:17:00Z,30.9,Charge 5
2024-05-13T14:18:00Z,30.9,Charge 5
2024-05-13T14:19:00Z,30.8,Charge 5
2024-05-13T14:20:00Z,30.9,Charge 5
2024-05-13T14:21:00Z,30.9,Charge 5
2024-05-13T14:22:00Z,30.8,Charge 5
2024-05-13T14:23:00Z,30.8,Charge 5
2024-05-13T14:24:00Z,30.7,Charge 5
2024-05-13T14:25:00Z,30.6,Charge 5
2024-05-13T14:26:00Z,30.6,Charge 5
2024-05-13T14:27:00Z,30.7,Charge 5
2024-05-13T14:28:00Z,30.9,Charge 5
2024-05-13T14:29:00Z,31.0,Charge 5
2024-05-13T14:30:00Z,31.2,Charge 5
2024-05-13T14:31:00Z,30.9,Charge 5
2024-05-13T14:32:00Z,30.4,Charge 5
2024-05-13T14:33:00Z,30.0,Charge 5
2024-05-13T14:34:00Z,29.8,Charge 5
2024-05-13T14:35:00Z,29.6,Charge 5
2024-05-13T14:36:00Z,29.3,Charge 5
2024-05-13T14:37:00Z,29.2,Charge 5
2024-05-13T14:38:00Z,29.0,Charge 5
2024-05-13T14:39:00Z,29.0,Charge 5
2024-05-13T14:40:00Z,29.1,Charge 5
2024-05-13T14:41:00Z,29.3,Charge 5
2024-05-13T14:42:00Z,29.2,Charge 5
2024-05-13T14:43:00Z,29.0,Charge 5
2024-05-13T14:44:00Z,28.9,Charge 5
2024-05-13T14:45:00Z,28.9,Charge 5
2024-05-13T14:46:00Z,29.1,Charge 5
2024-05-13T14:47:00Z,29.6,Charge 5
2024-05-13T14:48:00Z,29.7,Charge 5
2024-05-13T14:49:00Z,29.9,Charge 5
2024-05-13T14:50:00Z,30.2,Charge 5
2024-05-13T14:51:00Z,30.4,Charge 5
2024-05-13T14:52:00Z,30.7,Charge 5
2024-05-13T14:53:00Z,30.6,Charge 5
2024-05-13T14:54:00Z,30.3,Charge 5
2024-05-13T14:55:00Z,30.2,Charge 5
2024-05-13T14:56:00Z,30.1,Charge 5
2024-05-13T14:57:00Z,30.1,Charge 5
2024-05-13T14:58:00Z,30.4,Charge 5
2024-05-13T14:59:00Z,30.1,Charge 5
2024-05-13T15:00:00Z,28.7,Charge 5
2024-05-13T15:01:00Z,28.2,Charge 5
2024-05-13T15:02:00Z,28.9,Charge 5
2024-05-13T15:03:00Z,28.9,Charge 5
2024-05-13T15:04:00Z,28.5,Charge 5
2024-05-13T15:05:00Z,28.3,Charge 5
2024-05-13T15:06:00Z,29.5,Charge 5
2024-05-13T15:07:00Z,29.9,Charge 5
2024-05-13T15:08:00Z,30.0,Charge 5
2024-05-13T15:09:00Z,30.3,Charge 5
2024-05-13T15:10:00Z,30.4,Charge 5
2024-05-13T15:11:00Z,30.4,Charge 5
2024-05-13T15:12:00Z,30.3,Charge 5
2024-05-13T15:13:00Z,30.1,Charge 5
2024-05-13T15:14:00Z,30.0,Charge 5
2024-05-13T15:15:00Z,29.9,Charge 5
2024-05-13T15:16:00Z,29.8,Charge 5
