timestamp,light,moderate,very,data source
2023-05-02T16:40:00Z,1,0,0,Fitbit App
2023-05-02T16:41:00Z,1,0,0,Fitbit App
2023-05-02T16:44:00Z,1,0,0,Fitbit App
2023-05-02T16:49:00Z,1,0,0,Fitbit App
2023-05-02T16:52:00Z,1,0,0,Fitbit App
2023-05-02T16:59:00Z,1,0,0,Fitbit App
2023-05-02T17:02:00Z,1,0,0,Fitbit App
2023-05-02T17:03:00Z,1,0,0,Fitbit App
2023-05-02T17:05:00Z,1,0,0,Fitbit App
2023-05-02T17:23:00Z,1,0,0,Fitbit App
2023-05-02T17:32:00Z,1,0,0,Fitbit App
2023-05-02T17:49:00Z,1,0,0,Fitbit App
2023-05-02T17:50:00Z,1,0,0,Fitbit App
2023-05-02T17:58:00Z,1,0,0,Fitbit App
2023-05-02T17:59:00Z,1,0,0,Fitbit App
2023-05-02T18:00:00Z,1,0,0,Fitbit App
2023-05-02T18:01:00Z,1,0,0,Fitbit App
2023-05-02T18:02:00Z,1,0,0,Fitbit App
2023-05-02T18:41:00Z,1,0,0,Fitbit App
2023-05-02T19:13:00Z,1,0,0,Fitbit App
2023-05-02T19:14:00Z,1,0,0,Fitbit App
2023-05-02T19:20:00Z,1,0,0,Fitbit App
2023-05-02T19:21:00Z,1,0,0,Fitbit App
2023-05-02T19:22:00Z,1,0,0,Fitbit App
2023-05-02T19:23:00Z,1,0,0,Fitbit App
2023-05-02T19:24:00Z,1,0,0,Fitbit App
2023-05-02T19:25:00Z,1,0,0,Fitbit App
2023-05-02T19:26:00Z,1,0,0,Fitbit App
2023-05-02T19:30:00Z,1,0,0,Fitbit App
2023-05-02T19:45:00Z,1,0,0,Fitbit App
2023-05-02T19:46:00Z,0,0,1,Fitbit App
2023-05-02T19:47:00Z,0,0,1,Fitbit App
2023-05-02T19:48:00Z,0,0,1,Fitbit App
2023-05-02T19:49:00Z,0,0,1,Fitbit App
2023-05-02T19:50:00Z,0,0,1,Fitbit App
2023-05-02T19:51:00Z,0,0,1,Fitbit App
2023-05-02T19:52:00Z,0,0,1,Fitbit App
2023-05-02T19:53:00Z,0,0,1,Fitbit App
2023-05-02T19:54:00Z,0,0,1,Fitbit App
2023-05-02T19:55:00Z,0,0,1,Fitbit App
2023-05-02T19:56:00Z,0,1,0,Fitbit App
2023-05-02T19:57:00Z,1,0,0,Fitbit App
2023-05-02T19:58:00Z,1,0,0,Fitbit App
2023-05-02T20:27:00Z,1,0,0,Fitbit App
2023-05-02T20:28:00Z,1,0,0,Fitbit App
2023-05-02T20:40:00Z,1,0,0,Fitbit App
2023-05-02T20:41:00Z,1,0,0,Fitbit App
2023-05-02T20:43:00Z,1,0,0,Fitbit App
2023-05-02T21:00:00Z,1,0,0,Fitbit App
2023-05-02T21:01:00Z,1,0,0,Fitbit App
2023-05-03T00:36:00Z,1,0,0,Fitbit App
2023-05-03T01:22:00Z,1,0,0,Fitbit App
2023-05-03T05:01:00Z,1,0,0,Fitbit App
2023-05-03T05:12:00Z,1,0,0,Fitbit App
2023-05-03T05:25:00Z,1,0,0,Fitbit App
2023-05-03T05:26:00Z,1,0,0,Fitbit App
2023-05-03T05:48:00Z,1,0,0,Fitbit App
2023-05-03T05:53:00Z,1,0,0,Fitbit App
2023-05-03T05:55:00Z,1,0,0,Fitbit App
2023-05-03T05:58:00Z,1,0,0,Fitbit App
2023-05-03T06:05:00Z,1,0,0,Fitbit App
2023-05-03T06:06:00Z,1,0,0,Fitbit App
2023-05-03T06:07:00Z,1,0,0,Fitbit App
2023-05-03T06:08:00Z,1,0,0,Fitbit App
2023-05-03T06:09:00Z,1,0,0,Fitbit App
2023-05-03T06:10:00Z,1,0,0,Fitbit App
2023-05-03T06:11:00Z,1,0,0,Fitbit App
2023-05-03T06:12:00Z,1,0,0,Fitbit App
2023-05-03T06:13:00Z,1,0,0,Fitbit App
2023-05-03T06:14:00Z,1,0,0,Fitbit App
2023-05-03T06:18:00Z,1,0,0,Fitbit App
2023-05-03T06:20:00Z,1,0,0,Fitbit App
2023-05-03T06:22:00Z,1,0,0,Fitbit App
2023-05-03T06:23:00Z,1,0,0,Fitbit App
2023-05-03T06:27:00Z,1,0,0,Fitbit App
2023-05-03T06:28:00Z,1,0,0,Fitbit App
2023-05-03T06:29:00Z,1,0,0,Fitbit App
2023-05-03T06:30:00Z,1,0,0,Fitbit App
2023-05-03T06:31:00Z,1,0,0,Fitbit App
2023-05-03T06:33:00Z,1,0,0,Fitbit App
2023-05-03T06:37:00Z,1,0,0,Fitbit App
2023-05-03T06:55:00Z,1,0,0,Fitbit App
2023-05-03T06:56:00Z,1,0,0,Fitbit App
2023-05-03T06:57:00Z,1,0,0,Fitbit App
2023-05-03T06:58:00Z,1,0,0,Fitbit App
2023-05-03T06:59:00Z,1,0,0,Fitbit App
2023-05-03T07:00:00Z,1,0,0,Fitbit App
2023-05-03T07:02:00Z,1,0,0,Fitbit App
2023-05-03T07:03:00Z,1,0,0,Fitbit App
2023-05-03T07:04:00Z,1,0,0,Fitbit App
2023-05-03T07:05:00Z,1,0,0,Fitbit App
2023-05-03T07:06:00Z,1,0,0,Fitbit App
2023-05-03T07:07:00Z,1,0,0,Fitbit App
2023-05-03T07:08:00Z,1,0,0,Fitbit App
2023-05-03T07:09:00Z,1,0,0,Fitbit App
2023-05-03T07:10:00Z,1,0,0,Fitbit App
2023-05-03T07:11:00Z,1,0,0,Fitbit App
2023-05-03T07:12:00Z,1,0,0,Fitbit App
2023-05-03T07:13:00Z,1,0,0,Fitbit App
2023-05-03T07:21:00Z,1,0,0,Fitbit App
2023-05-03T07:22:00Z,1,0,0,Fitbit App
2023-05-03T07:47:00Z,1,0,0,Fitbit App
2023-05-03T07:50:00Z,1,0,0,Fitbit App
2023-05-03T07:51:00Z,1,0,0,Fitbit App
2023-05-03T08:20:00Z,1,0,0,Fitbit App
2023-05-03T08:22:00Z,1,0,0,Fitbit App
2023-05-03T08:35:00Z,1,0,0,Fitbit App
2023-05-03T08:36:00Z,1,0,0,Fitbit App
2023-05-03T08:39:00Z,1,0,0,Fitbit App
2023-05-03T08:40:00Z,1,0,0,Fitbit App
2023-05-03T08:41:00Z,1,0,0,Fitbit App
2023-05-03T09:02:00Z,1,0,0,Fitbit App
2023-05-03T09:03:00Z,1,0,0,Fitbit App
2023-05-03T09:25:00Z,1,0,0,Fitbit App
2023-05-03T09:26:00Z,1,0,0,Fitbit App
2023-05-03T09:27:00Z,1,0,0,Fitbit App
2023-05-03T09:36:00Z,1,0,0,Fitbit App
2023-05-03T09:37:00Z,1,0,0,Fitbit App
2023-05-03T09:49:00Z,1,0,0,Fitbit App
2023-05-03T10:10:00Z,1,0,0,Fitbit App
2023-05-03T10:14:00Z,1,0,0,Fitbit App
2023-05-03T10:15:00Z,1,0,0,Fitbit App
2023-05-03T10:16:00Z,1,0,0,Fitbit App
2023-05-03T10:17:00Z,1,0,0,Fitbit App
2023-05-03T10:18:00Z,1,0,0,Fitbit App
2023-05-03T10:19:00Z,1,0,0,Fitbit App
2023-05-03T10:20:00Z,1,0,0,Fitbit App
2023-05-03T10:21:00Z,1,0,0,Fitbit App
2023-05-03T10:22:00Z,1,0,0,Fitbit App
2023-05-03T10:23:00Z,1,0,0,Fitbit App
2023-05-03T10:27:00Z,1,0,0,Fitbit App
2023-05-03T10:28:00Z,1,0,0,Fitbit App
2023-05-03T10:29:00Z,1,0,0,Fitbit App
2023-05-03T10:30:00Z,1,0,0,Fitbit App
2023-05-03T10:31:00Z,1,0,0,Fitbit App
2023-05-03T10:32:00Z,1,0,0,Fitbit App
2023-05-03T10:33:00Z,1,0,0,Fitbit App
2023-05-03T10:34:00Z,1,0,0,Fitbit App
2023-05-03T10:35:00Z,1,0,0,Fitbit App
2023-05-03T10:36:00Z,1,0,0,Fitbit App
2023-05-03T10:37:00Z,1,0,0,Fitbit App
2023-05-03T10:39:00Z,1,0,0,Fitbit App
2023-05-03T10:43:00Z,1,0,0,Fitbit App
2023-05-03T10:47:00Z,1,0,0,Fitbit App
2023-05-03T10:48:00Z,1,0,0,Fitbit App
2023-05-03T10:49:00Z,1,0,0,Fitbit App
2023-05-03T10:59:00Z,1,0,0,Fitbit App
2023-05-03T11:00:00Z,1,0,0,Fitbit App
2023-05-03T11:01:00Z,1,0,0,Fitbit App
2023-05-03T11:02:00Z,1,0,0,Fitbit App
2023-05-03T11:06:00Z,1,0,0,Fitbit App
2023-05-03T11:07:00Z,1,0,0,Fitbit App
2023-05-03T11:08:00Z,1,0,0,Fitbit App
2023-05-03T11:09:00Z,1,0,0,Fitbit App
2023-05-03T11:10:00Z,1,0,0,Fitbit App
2023-05-03T11:20:00Z,1,0,0,Fitbit App
2023-05-03T11:21:00Z,1,0,0,Fitbit App
2023-05-03T11:22:00Z,1,0,0,Fitbit App
2023-05-03T11:23:00Z,1,0,0,Fitbit App
