start time,end time,data source
2023-11-24T01:14:00Z,2023-11-24T01:40:00Z,Fitbit App
2023-11-24T02:06:00Z,2023-11-24T02:20:00Z,Fitbit App
2023-11-24T02:21:00Z,2023-11-24T02:31:00Z,Fitbit App
2023-11-24T10:21:00Z,2023-11-24T10:36:00Z,Fitbit App
2023-11-24T14:34:00Z,2023-11-24T14:55:00Z,Fitbit App
2023-11-24T15:03:00Z,2023-11-24T15:17:00Z,Fitbit App
2023-11-24T16:19:00Z,2023-11-24T17:27:00Z,Fitbit App
2023-11-24T18:32:00Z,2023-11-24T18:45:00Z,Fitbit App
2023-11-24T19:06:00Z,2023-11-24T19:34:00Z,Fitbit App
2023-11-24T19:35:00Z,2023-11-24T19:49:00Z,Fitbit App
2023-11-24T19:54:00Z,2023-11-24T20:44:00Z,Fitbit App
2023-11-24T21:28:00Z,2023-11-24T21:41:00Z,Fitbit App
2023-11-24T21:42:00Z,2023-11-24T21:56:00Z,Fitbit App
2023-11-24T22:23:00Z,2023-11-24T22:47:00Z,Fitbit App
2023-11-24T23:17:00Z,2023-11-24T23:36:00Z,Fitbit App
