timestamp,workout,background,total,data source
2025-11-01T05:38:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:39:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:40:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:41:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:46:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:47:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:48:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:49:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:50:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:51:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:52:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:53:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:54:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:55:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:56:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:57:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T05:58:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:09:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:10:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:13:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:14:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:15:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:16:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:27:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:28:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:29:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:30:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:31:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:32:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:33:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:34:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:35:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:36:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:37:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:38:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:39:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T06:40:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:10:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:11:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:12:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:13:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:14:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:15:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:16:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:17:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:18:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:19:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:20:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:21:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:23:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:24:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:25:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:26:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:27:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:29:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:39:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:40:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:41:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:43:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:55:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:56:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:57:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:58:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T07:59:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:00:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:01:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:02:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:18:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:19:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:20:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:21:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:22:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:24:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:26:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:27:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:28:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:34:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:38:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:39:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:40:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:41:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:42:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:47:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:50:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:51:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:52:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T08:53:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:00:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:18:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:20:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:21:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:22:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:23:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:25:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:26:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:34:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:35:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:36:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:37:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:38:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:39:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:44:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T09:45:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T10:19:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T10:20:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T10:21:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T10:22:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T10:23:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T10:24:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T10:25:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T10:26:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T10:27:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:02:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:03:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:04:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:05:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:06:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:07:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:08:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:09:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:12:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:13:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:14:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:15:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:16:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:17:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:18:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:19:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:20:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:21:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:22:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:23:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:24:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:25:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:28:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:29:00Z,0.0,0.0,0.0,Fitbit App
2025-11-01T11:30:00Z,0.0,0.0,0.0,Fitbit App
