start time,end time,data source
2020-12-06T09:54:00Z,2020-12-06T10:36:00Z,Fitbit App
2020-12-06T13:24:00Z,2020-12-06T14:37:00Z,Fitbit App
2020-12-06T14:41:00Z,2020-12-06T15:05:00Z,Fitbit App
2020-12-06T15:15:00Z,2020-12-06T15:49:00Z,Fitbit App
2020-12-06T15:50:00Z,2020-12-06T16:32:00Z,Fitbit App
2020-12-06T16:34:00Z,2020-12-06T17:31:00Z,Fitbit App
2020-12-06T17:36:00Z,2020-12-06T17:57:00Z,Fitbit App
2020-12-06T17:58:00Z,2020-12-06T19:30:00Z,Fitbit App
2020-12-06T19:35:00Z,2020-12-06T19:47:00Z,Fitbit App
2020-12-06T19:54:00Z,2020-12-06T20:12:00Z,Fitbit App
2020-12-06T20:13:00Z,2020-12-06T20:36:00Z,Fitbit App
2020-12-06T20:38:00Z,2020-12-06T20:49:00Z,Fitbit App
2020-12-06T20:50:00Z,2020-12-06T22:10:00Z,Fitbit App
2020-12-06T22:11:00Z,2020-12-06T23:00:00Z,Fitbit App
2020-12-06T23:00:00Z,2020-12-07T00:32:00Z,Fitbit App
