timestamp,distance,data source
2022-12-01T00:21:00Z,13.00,Charge 4
2022-12-01T00:23:00Z,24.50,Charge 4
2022-12-01T00:25:00Z,5.30,Charge 4
2022-12-01T00:32:00Z,6.90,Charge 4
2022-12-01T00:33:00Z,8.40,Charge 4
2022-12-01T00:35:00Z,11.50,Charge 4
2022-12-01T00:36:00Z,5.30,Charge 4
2022-12-01T00:37:00Z,7.60,Charge 4
2022-12-01T00:53:00Z,29.10,Charge 4
2022-12-01T00:57:00Z,5.30,Charge 4
2022-12-01T00:58:00Z,5.30,Charge 4
2022-12-01T03:36:00Z,6.90,Charge 4
2022-12-01T03:38:00Z,15.30,Charge 4
2022-12-01T03:39:00Z,2.20,Charge 4
2022-12-01T03:41:00Z,4.60,Charge 4
2022-12-01T04:11:00Z,42.20,Charge 4
2022-12-01T04:12:00Z,16.10,Charge 4
2022-12-01T04:13:00Z,10.70,Charge 4
2022-12-01T07:21:00Z,13.00,Charge 4
2022-12-01T07:22:00Z,1.50,Charge 4
2022-12-01T07:23:00Z,4.60,Charge 4
2022-12-01T07:49:00Z,8.40,Charge 4
2022-12-01T07:52:00Z,5.30,Charge 4
2022-12-01T08:22:00Z,21.50,Charge 4
2022-12-01T08:25:00Z,5.30,Charge 4
2022-12-01T08:26:00Z,17.60,Charge 4
2022-12-01T08:27:00Z,6.90,Charge 4
2022-12-01T08:38:00Z,6.90,Charge 4
2022-12-01T08:39:00Z,6.90,Charge 4
2022-12-01T08:48:00Z,15.30,Charge 4
2022-12-01T08:49:00Z,10.70,Charge 4
2022-12-01T08:50:00Z,17.60,Charge 4
2022-12-01T09:25:00Z,11.50,Charge 4
2022-12-01T09:26:00Z,6.10,Charge 4
2022-12-01T09:27:00Z,22.20,Charge 4
2022-12-01T09:28:00Z,20.70,Charge 4
2022-12-01T09:29:00Z,13.80,Charge 4
2022-12-01T09:30:00Z,13.80,Charge 4
2022-12-01T09:31:00Z,15.30,Charge 4
2022-12-01T09:32:00Z,33.80,Charge 4
2022-12-01T09:33:00Z,81.50,Charge 4
2022-12-01T09:34:00Z,85.30,Charge 4
2022-12-01T09:35:00Z,81.50,Charge 4
2022-12-01T09:36:00Z,54.50,Charge 4
2022-12-01T09:37:00Z,50.70,Charge 4
2022-12-01T09:38:00Z,27.60,Charge 4
2022-12-01T09:39:00Z,12.20,Charge 4
2022-12-01T09:41:00Z,8.40,Charge 4
2022-12-01T09:44:00Z,6.10,Charge 4
2022-12-01T09:49:00Z,6.10,Charge 4
2022-12-01T09:50:00Z,62.20,Charge 4
2022-12-01T09:51:00Z,74.60,Charge 4
2022-12-01T09:52:00Z,86.90,Charge 4
2022-12-01T09:53:00Z,86.90,Charge 4
2022-12-01T09:54:00Z,69.90,Charge 4
2022-12-01T09:56:00Z,6.90,Charge 4
2022-12-01T09:59:00Z,6.90,Charge 4
2022-12-01T10:07:00Z,8.40,Charge 4
2022-12-01T10:16:00Z,27.60,Charge 4
