timestamp,latitude,longitude,altitude,data source
2024-02-08T18:29:17Z,48.804937,9.214327,218.6,Charge 5
2024-02-08T18:29:18Z,48.804937,9.214327,218.6,Charge 5
2024-02-08T18:29:19Z,48.804782,9.214160,248.59,Charge 5
2024-02-08T18:29:20Z,48.804767,9.214277,258.79,Charge 5
2024-02-08T18:29:21Z,48.804735,9.214303,241.49,Charge 5
2024-02-08T18:29:22Z,48.804745,9.214332,238.09,Charge 5
2024-02-08T18:29:23Z,48.804767,9.214415,238.6,Charge 5
2024-02-08T18:29:24Z,48.804748,9.214450,234.8,Charge 5
2024-02-08T18:29:25Z,48.804712,9.214447,232.1,Charge 5
2024-02-08T18:29:26Z,48.804667,9.214400,236.0,Charge 5
2024-02-08T18:29:27Z,48.804683,9.214373,239.8,Charge 5
2024-02-08T18:29:28Z,48.804738,9.214387,241.3,Charge 5
2024-02-08T18:29:29Z,48.804757,9.214382,241.1,Charge 5
2024-02-08T18:29:30Z,48.804748,9.214395,241.6,Charge 5
2024-02-08T18:29:31Z,48.804745,9.214392,241.1,Charge 5
2024-02-08T18:29:32Z,48.804740,9.214392,241.1,Charge 5
2024-02-08T18:29:33Z,48.804743,9.214395,240.8,Charge 5
2024-02-08T18:29:34Z,48.804800,9.214438,240.1,Charge 5
2024-02-08T18:29:35Z,48.804835,9.214460,238.3,Charge 5
2024-02-08T18:29:36Z,48.804863,9.214480,237.8,Charge 5
2024-02-08T18:29:37Z,48.804883,9.214497,236.8,Charge 5
2024-02-08T18:29:38Z,48.804907,9.214515,235.3,Charge 5
2024-02-08T18:29:39Z,48.804925,9.214535,233.99,Charge 5
2024-02-08T18:29:40Z,48.804920,9.214533,233.3,Charge 5
2024-02-08T18:29:41Z,48.804888,9.214498,233.1,Charge 5
2024-02-08T18:29:42Z,48.804897,9.214507,232.6,Charge 5
2024-02-08T18:29:43Z,48.804887,9.214507,231.8,Charge 5
2024-02-08T18:29:44Z,48.804878,9.214505,232.1,Charge 5
2024-02-08T18:29:45Z,48.804882,9.214502,231.8,Charge 5
2024-02-08T18:29:46Z,48.804888,9.214493,231.8,Charge 5
2024-02-08T18:29:47Z,48.804897,9.214497,232.3,Charge 5
2024-02-08T18:29:48Z,48.804905,9.214507,232.1,Charge 5
2024-02-08T18:29:49Z,48.804907,9.214515,232.3,Charge 5
2024-02-08T18:29:50Z,48.804910,9.214525,232.3,Charge 5
2024-02-08T18:29:51Z,48.804912,9.214522,233.1,Charge 5
2024-02-08T18:29:52Z,48.804907,9.214520,233.6,Charge 5
2024-02-08T18:29:53Z,48.804905,9.214525,234.0,Charge 5
2024-02-08T18:29:54Z,48.804905,9.214533,234.1,Charge 5
2024-02-08T18:29:55Z,48.804905,9.214533,234.1,Charge 5
2024-02-08T18:29:56Z,48.804905,9.214533,234.3,Charge 5
2024-02-08T18:29:57Z,48.804892,9.214522,235.1,Charge 5
2024-02-08T18:29:58Z,48.804863,9.214478,235.6,Charge 5
2024-02-08T18:29:59Z,48.804852,9.214460,236.0,Charge 5
2024-02-08T18:30:00Z,48.804850,9.214452,235.6,Charge 5
2024-02-08T18:30:01Z,48.804845,9.214447,235.3,Charge 5
2024-02-08T18:30:02Z,48.804850,9.214447,235.1,Charge 5
2024-02-08T18:30:03Z,48.804855,9.214452,235.1,Charge 5
2024-02-08T18:30:04Z,48.804860,9.214452,235.3,Charge 5
2024-02-08T18:30:05Z,48.804865,9.214455,235.6,Charge 5
2024-02-08T18:30:06Z,48.804883,9.214457,254.99,Charge 5
2024-02-08T18:30:07Z,48.804888,9.214457,258.1,Charge 5
2024-02-08T18:30:08Z,48.804897,9.214465,239.1,Charge 5
2024-02-08T18:30:09Z,48.804887,9.214455,230.3,Charge 5
2024-02-08T18:30:10Z,48.804887,9.214452,224.1,Charge 5
2024-02-08T18:30:11Z,48.804883,9.214447,222.8,Charge 5
2024-02-08T18:30:12Z,48.804888,9.214452,217.6,Charge 5
2024-02-08T18:30:13Z,48.804905,9.214460,217.1,Charge 5
2024-02-08T18:30:14Z,48.804915,9.214470,218.1,Charge 5
2024-02-08T18:30:15Z,48.804912,9.214475,218.3,Charge 5
2024-02-08T18:30:16Z,48.804907,9.214470,217.6,Charge 5
2024-02-08T18:30:17Z,48.804905,9.214468,218.3,Charge 5
2024-02-08T18:30:20Z,48.804892,9.214455,217.6,Charge 5
2024-02-08T18:30:21Z,48.804888,9.214452,217.8,Charge 5
2024-02-08T18:30:22Z,48.804882,9.214437,252.1,Charge 5
2024-02-08T18:30:23Z,48.804943,9.214457,276.8,Charge 5
2024-02-08T18:30:24Z,48.804957,9.214447,252.0,Charge 5
2024-02-08T18:30:25Z,48.804943,9.214437,253.6,Charge 5
2024-02-08T18:30:26Z,48.804948,9.214433,249.8,Charge 5
2024-02-08T18:30:27Z,48.804952,9.214437,243.8,Charge 5
2024-02-08T18:30:28Z,48.804955,9.214437,240.5,Charge 5
2024-02-08T18:30:29Z,48.804957,9.214443,237.6,Charge 5
2024-02-08T18:30:30Z,48.804952,9.214447,236.1,Charge 5
2024-02-08T18:30:31Z,48.804943,9.214450,234.5,Charge 5
2024-02-08T18:30:32Z,48.804942,9.214455,232.8,Charge 5
2024-02-08T18:30:33Z,48.804928,9.214452,230.3,Charge 5
2024-02-08T18:30:34Z,48.804918,9.214452,228.8,Charge 5
2024-02-08T18:30:35Z,48.804923,9.214455,228.1,Charge 5
2024-02-08T18:30:36Z,48.804928,9.214465,227.6,Charge 5
2024-02-08T18:30:37Z,48.804915,9.214465,227.3,Charge 5
2024-02-08T18:30:38Z,48.804910,9.214468,227.0,Charge 5
2024-02-08T18:30:39Z,48.804902,9.214465,226.6,Charge 5
2024-02-08T18:30:40Z,48.804887,9.214455,226.8,Charge 5
2024-02-08T18:30:41Z,48.804868,9.214437,227.1,Charge 5
2024-02-08T18:30:42Z,48.804858,9.214427,227.8,Charge 5
2024-02-08T18:30:43Z,48.804845,9.214418,228.1,Charge 5
2024-02-08T18:30:44Z,48.804837,9.214410,228.6,Charge 5
2024-02-08T18:30:45Z,48.804842,9.214413,229.1,Charge 5
2024-02-08T18:30:46Z,48.804842,9.214410,228.8,Charge 5
2024-02-08T18:30:47Z,48.804840,9.214408,228.8,Charge 5
