timestamp,steps,distance millimeters,altitude gain millimeters,data source
2022-01-25T17:27:45Z,0,0,0,Charge 4
2022-01-25T17:27:46Z,3,0,0,Charge 4
2022-01-25T17:27:47Z,2,0,0,Charge 4
2022-01-25T17:27:48Z,2,0,0,Charge 4
2022-01-25T17:27:49Z,2,0,0,Charge 4
2022-01-25T17:27:50Z,4,110,-304,Charge 4
2022-01-25T17:27:51Z,3,270,0,Charge 4
2022-01-25T17:27:52Z,2,470,304,Charge 4
2022-01-25T17:27:53Z,0,620,0,Charge 4
2022-01-25T17:27:54Z,1,730,-304,Charge 4
2022-01-25T17:27:55Z,1,0,-304,Charge 4
2022-01-25T17:27:56Z,1,0,-914,Charge 4
2022-01-25T17:27:57Z,2,1180,914,Charge 4
2022-01-25T17:27:58Z,2,550,-304,Charge 4
2022-01-25T17:27:59Z,3,690,304,Charge 4
2022-01-25T17:28:14Z,0,0,0,Charge 4
2022-01-25T17:28:15Z,3,0,0,Charge 4
2022-01-25T17:28:16Z,2,0,0,Charge 4
2022-01-25T17:28:17Z,2,0,0,Charge 4
2022-01-25T17:28:18Z,2,0,0,Charge 4
2022-01-25T17:28:19Z,2,0,0,Charge 4
2022-01-25T17:28:20Z,4,380,0,Charge 4
2022-01-25T17:28:21Z,4,520,0,Charge 4
2022-01-25T17:28:22Z,3,1110,0,Charge 4
2022-01-25T17:28:23Z,3,1530,304,Charge 4
2022-01-25T17:28:24Z,3,1820,0,Charge 4
2022-01-25T17:28:25Z,2,2010,609,Charge 4
2022-01-25T17:28:26Z,2,2060,-914,Charge 4
2022-01-25T17:28:27Z,3,2110,0,Charge 4
2022-01-25T17:28:28Z,2,2110,0,Charge 4
2022-01-25T17:28:29Z,3,2530,609,Charge 4
2022-01-25T17:28:30Z,3,2570,-304,Charge 4
2022-01-25T17:28:31Z,2,2600,0,Charge 4
2022-01-25T17:28:32Z,2,2560,-304,Charge 4
2022-01-25T17:28:33Z,2,2540,609,Charge 4
2022-01-25T17:28:34Z,1,2590,0,Charge 4
2022-01-25T17:28:35Z,2,1630,0,Charge 4
2022-01-25T17:28:36Z,2,1630,0,Charge 4
2022-01-25T17:28:37Z,3,1410,609,Charge 4
2022-01-25T17:28:38Z,2,0,-609,Charge 4
2022-01-25T17:28:39Z,2,2250,0,Charge 4
2022-01-25T17:28:40Z,2,1030,0,Charge 4
2022-01-25T17:28:41Z,1,1050,0,Charge 4
