start time,end time,data source
2021-04-07T05:42:00Z,2021-04-07T07:06:00Z,Fitbit App
2021-04-07T07:09:00Z,2021-04-07T08:41:00Z,Fitbit App
2021-04-07T08:42:00Z,2021-04-07T10:14:00Z,Fitbit App
2021-04-07T12:07:00Z,2021-04-07T13:13:00Z,Fitbit App
2021-04-07T13:28:00Z,2021-04-07T13:40:00Z,Fitbit App
2021-04-07T13:56:00Z,2021-04-07T14:56:00Z,Fitbit App
2021-04-07T15:01:00Z,2021-04-07T15:52:00Z,Fitbit App
2021-04-07T16:06:00Z,2021-04-07T16:18:00Z,Fitbit App
2021-04-07T16:19:00Z,2021-04-07T18:09:00Z,Fitbit App
2021-04-07T18:13:00Z,2021-04-07T19:10:00Z,Fitbit App
2021-04-07T19:11:00Z,2021-04-07T19:38:00Z,Fitbit App
2021-04-07T19:48:00Z,2021-04-07T20:17:00Z,Fitbit App
2021-04-07T21:48:00Z,2021-04-07T22:00:00Z,Fitbit App
