timestamp,lap time,stroke count,stroke type,data source
2025-11-01T06:36:15Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T09:19:33Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T11:11:51Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T11:14:39Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T11:18:09Z,00:00:29.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T11:19:02Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T12:22:06Z,00:00:07.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T12:25:47Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T12:48:14Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T12:50:45Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T12:52:19Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T12:53:29Z,00:00:13.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T12:54:31Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T12:55:56Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T13:06:05Z,00:00:16.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T14:44:08Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T15:16:43Z,00:00:12.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T16:51:16Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T16:58:39Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T17:41:22Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T19:22:16Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-01T23:02:28Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T10:10:56Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T10:56:21Z,00:00:19.000,18,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T10:56:44Z,00:00:09.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T12:49:57Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T13:10:59Z,00:00:39.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T13:16:45Z,00:00:48.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T13:55:38Z,00:00:30.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T13:57:05Z,00:00:58.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T13:59:03Z,00:00:33.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:00:33Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:11:11Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:11:45Z,00:00:47.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:13:11Z,00:00:42.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:14:07Z,00:00:45.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:15:27Z,00:00:50.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:17:34Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:20:47Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:25:19Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:28:40Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:30:41Z,00:00:37.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:31:33Z,00:00:08.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:34:56Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T14:59:08Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T15:35:42Z,00:00:53.000,22,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T17:04:28Z,00:00:13.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T18:05:46Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T18:18:30Z,00:00:25.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T18:19:10Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T18:20:05Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-02T21:05:42Z,00:00:14.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-03T13:34:38Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-03T17:37:32Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-03T17:49:13Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-03T17:49:57Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-03T18:17:02Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-03T18:18:02Z,00:00:38.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-03T18:19:05Z,00:00:55.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-04T07:55:24Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-04T08:09:20Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-04T16:33:10Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-04T17:08:24Z,00:00:41.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-04T17:10:10Z,00:00:08.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-04T17:53:33Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T08:00:12Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T09:06:27Z,00:00:30.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T09:07:44Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T09:23:13Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T09:23:55Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T09:30:36Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T09:35:02Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T09:36:30Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T09:38:28Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T11:44:42Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T12:43:53Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T12:45:53Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T12:46:31Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T12:49:41Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T12:50:24Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T12:51:23Z,00:00:29.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-06T17:06:05Z,00:00:20.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-07T11:29:20Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-07T18:09:49Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-11-07T18:11:07Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
