start time,end time,data source
2022-01-19T03:57:00Z,2022-01-19T05:15:00Z,Fitbit App
2022-01-19T05:16:00Z,2022-01-19T05:35:00Z,Fitbit App
2022-01-19T05:47:00Z,2022-01-19T06:16:00Z,Fitbit App
2022-01-19T06:43:00Z,2022-01-19T07:03:00Z,Fitbit App
2022-01-19T07:10:00Z,2022-01-19T07:33:00Z,Fitbit App
2022-01-19T07:38:00Z,2022-01-19T10:29:00Z,Fitbit App
2022-01-19T11:00:00Z,2022-01-19T11:10:00Z,Fitbit App
2022-01-19T11:11:00Z,2022-01-19T11:25:00Z,Fitbit App
2022-01-19T11:26:00Z,2022-01-19T11:39:00Z,Fitbit App
2022-01-19T13:30:00Z,2022-01-19T13:52:00Z,Fitbit App
2022-01-19T15:01:00Z,2022-01-19T17:50:00Z,Fitbit App
2022-01-19T17:52:00Z,2022-01-19T21:26:00Z,Fitbit App
2022-01-19T22:46:00Z,2022-01-19T23:00:00Z,Fitbit App
