timestamp,distance,data source
2023-01-01T00:55:00Z,5.30,Charge 4
2023-01-01T00:56:00Z,14.60,Charge 4
2023-01-01T00:57:00Z,8.40,Charge 4
2023-01-01T00:58:00Z,22.20,Charge 4
2023-01-01T00:59:00Z,24.50,Charge 4
2023-01-01T03:12:00Z,6.10,Charge 4
2023-01-01T03:15:00Z,11.50,Charge 4
2023-01-01T03:16:00Z,11.50,Charge 4
2023-01-01T03:18:00Z,9.90,Charge 4
2023-01-01T12:04:00Z,14.60,Charge 4
2023-01-01T12:05:00Z,36.10,Charge 4
2023-01-01T12:19:00Z,23.80,Charge 4
2023-01-01T12:22:00Z,19.20,Charge 4
2023-01-01T12:25:00Z,13.00,Charge 4
2023-01-01T12:26:00Z,32.20,Charge 4
2023-01-01T12:27:00Z,13.00,Charge 4
2023-01-01T12:29:00Z,9.20,Charge 4
2023-01-01T12:31:00Z,11.50,Charge 4
2023-01-01T12:32:00Z,13.80,Charge 4
2023-01-01T12:34:00Z,7.60,Charge 4
2023-01-01T12:37:00Z,7.60,Charge 4
2023-01-01T12:42:00Z,18.40,Charge 4
2023-01-01T12:43:00Z,21.50,Charge 4
2023-01-01T12:44:00Z,19.90,Charge 4
2023-01-01T12:45:00Z,29.90,Charge 4
2023-01-01T13:26:00Z,5.30,Charge 4
2023-01-01T13:28:00Z,26.10,Charge 4
2023-01-01T13:29:00Z,22.20,Charge 4
2023-01-01T13:41:00Z,13.80,Charge 4
2023-01-01T13:50:00Z,6.10,Charge 4
2023-01-01T13:51:00Z,3.00,Charge 4
2023-01-01T13:56:00Z,5.30,Charge 4
2023-01-01T13:57:00Z,5.30,Charge 4
2023-01-01T14:02:00Z,4.60,Charge 4
2023-01-01T14:06:00Z,7.60,Charge 4
2023-01-01T14:08:00Z,3.80,Charge 4
2023-01-01T14:09:00Z,22.20,Charge 4
2023-01-01T14:10:00Z,10.00,Charge 4
2023-01-01T14:35:00Z,11.50,Charge 4
2023-01-01T14:36:00Z,9.90,Charge 4
2023-01-01T14:37:00Z,3.00,Charge 4
2023-01-01T14:40:00Z,3.00,Charge 4
2023-01-01T14:41:00Z,3.80,Charge 4
2023-01-01T14:44:00Z,5.30,Charge 4
2023-01-01T14:45:00Z,8.40,Charge 4
2023-01-01T14:55:00Z,26.90,Charge 4
2023-01-01T14:56:00Z,31.50,Charge 4
2023-01-01T14:57:00Z,17.60,Charge 4
2023-01-01T14:58:00Z,79.90,Charge 4
2023-01-01T14:59:00Z,79.90,Charge 4
2023-01-01T15:00:00Z,84.60,Charge 4
2023-01-01T15:01:00Z,66.10,Charge 4
2023-01-01T15:02:00Z,56.10,Charge 4
2023-01-01T15:06:00Z,29.20,Charge 4
2023-01-01T15:07:00Z,70.70,Charge 4
2023-01-01T15:08:00Z,83.00,Charge 4
2023-01-01T15:09:00Z,81.50,Charge 4
2023-01-01T15:10:00Z,83.00,Charge 4
2023-01-01T15:11:00Z,54.50,Charge 4
2023-01-01T15:12:00Z,33.00,Charge 4
2023-01-01T15:13:00Z,0.70,Charge 4
2023-01-01T15:24:00Z,8.40,Charge 4
2023-01-01T15:25:00Z,3.00,Charge 4
2023-01-01T15:27:00Z,16.90,Charge 4
2023-01-01T15:28:00Z,12.20,Charge 4
2023-01-01T15:31:00Z,17.60,Charge 4
2023-01-01T15:32:00Z,26.90,Charge 4
2023-01-01T15:47:00Z,3.00,Charge 4
2023-01-01T15:49:00Z,17.60,Charge 4
2023-01-01T15:55:00Z,13.00,Charge 4
2023-01-01T16:01:00Z,6.90,Charge 4
2023-01-01T16:11:00Z,4.60,Charge 4
2023-01-01T16:12:00Z,48.40,Charge 4
2023-01-01T16:13:00Z,6.90,Charge 4
2023-01-01T16:14:00Z,8.40,Charge 4
2023-01-01T16:15:00Z,5.30,Charge 4
2023-01-01T17:06:00Z,36.10,Charge 4
2023-01-01T17:08:00Z,10.70,Charge 4
2023-01-01T17:45:00Z,6.10,Charge 4
2023-01-01T17:50:00Z,5.30,Charge 4
2023-01-01T17:51:00Z,34.50,Charge 4
2023-01-01T17:52:00Z,1.50,Charge 4
2023-01-01T17:55:00Z,9.20,Charge 4
2023-01-01T17:57:00Z,29.20,Charge 4
2023-01-01T17:58:00Z,17.60,Charge 4
2023-01-01T18:00:00Z,8.40,Charge 4
2023-01-01T19:17:00Z,4.60,Charge 4
2023-01-01T19:27:00Z,6.90,Charge 4
2023-01-01T19:28:00Z,5.30,Charge 4
2023-01-01T19:35:00Z,32.20,Charge 4
2023-01-01T19:36:00Z,24.60,Charge 4
2023-01-01T19:37:00Z,1.50,Charge 4
2023-01-01T19:51:00Z,25.30,Charge 4
2023-01-01T19:52:00Z,5.30,Charge 4
2023-01-01T19:53:00Z,5.30,Charge 4
2023-01-01T20:07:00Z,7.60,Charge 4
2023-01-01T20:19:00Z,6.90,Charge 4
2023-01-01T20:20:00Z,27.60,Charge 4
2023-01-01T20:47:00Z,6.10,Charge 4
2023-01-01T21:30:00Z,9.90,Charge 4
2023-01-01T21:32:00Z,9.20,Charge 4
2023-01-01T21:33:00Z,17.60,Charge 4
2023-01-01T21:35:00Z,12.20,Charge 4
2023-01-01T21:36:00Z,8.40,Charge 4
2023-01-01T21:42:00Z,4.60,Charge 4
2023-01-01T21:43:00Z,19.20,Charge 4
2023-01-01T22:02:00Z,6.90,Charge 4
2023-01-01T22:09:00Z,5.30,Charge 4
2023-01-01T22:11:00Z,6.10,Charge 4
2023-01-01T22:15:00Z,4.60,Charge 4
2023-01-01T22:16:00Z,8.40,Charge 4
2023-01-01T22:19:00Z,5.30,Charge 4
2023-01-01T22:36:00Z,9.20,Charge 4
2023-01-01T22:48:00Z,6.90,Charge 4
2023-01-01T22:56:00Z,5.30,Charge 4
2023-01-01T23:52:00Z,15.30,Charge 4
2023-01-01T23:53:00Z,13.00,Charge 4
2023-01-01T23:58:00Z,8.40,Charge 4
2023-01-02T00:00:00Z,16.90,Charge 4
2023-01-02T00:03:00Z,6.10,Charge 4
2023-01-02T00:04:00Z,46.10,Charge 4
2023-01-02T00:05:00Z,29.10,Charge 4
2023-01-02T00:06:00Z,38.40,Charge 4
2023-01-02T00:07:00Z,23.80,Charge 4
2023-01-02T00:08:00Z,13.00,Charge 4
2023-01-02T00:45:00Z,8.40,Charge 4
2023-01-02T00:46:00Z,16.10,Charge 4
2023-01-02T01:43:00Z,11.50,Charge 4
2023-01-02T02:00:00Z,16.10,Charge 4
2023-01-02T02:01:00Z,5.30,Charge 4
2023-01-02T02:02:00Z,5.30,Charge 4
2023-01-02T02:16:00Z,11.50,Charge 4
2023-01-02T02:28:00Z,8.40,Charge 4
2023-01-02T02:30:00Z,17.60,Charge 4
2023-01-02T02:31:00Z,6.10,Charge 4
2023-01-02T07:41:00Z,6.90,Charge 4
2023-01-02T12:02:00Z,4.60,Charge 4
2023-01-02T12:05:00Z,3.00,Charge 4
2023-01-02T12:06:00Z,0.70,Charge 4
2023-01-02T12:18:00Z,5.30,Charge 4
2023-01-02T12:27:00Z,12.20,Charge 4
2023-01-02T12:29:00Z,3.80,Charge 4
2023-01-02T12:32:00Z,6.10,Charge 4
2023-01-02T13:03:00Z,38.40,Charge 4
2023-01-02T13:04:00Z,9.20,Charge 4
2023-01-02T13:05:00Z,33.00,Charge 4
2023-01-02T13:06:00Z,12.20,Charge 4
2023-01-02T13:07:00Z,14.60,Charge 4
2023-01-02T13:08:00Z,22.20,Charge 4
2023-01-02T13:09:00Z,16.80,Charge 4
2023-01-02T13:11:00Z,14.50,Charge 4
2023-01-02T13:12:00Z,3.00,Charge 4
2023-01-02T13:32:00Z,23.00,Charge 4
2023-01-02T13:33:00Z,10.70,Charge 4
2023-01-02T13:34:00Z,6.10,Charge 4
2023-01-02T14:23:00Z,9.20,Charge 4
2023-01-02T14:25:00Z,4.60,Charge 4
2023-01-02T14:27:00Z,4.60,Charge 4
2023-01-02T14:31:00Z,29.20,Charge 4
2023-01-02T14:35:00Z,17.60,Charge 4
2023-01-02T14:36:00Z,14.60,Charge 4
2023-01-02T14:37:00Z,17.60,Charge 4
2023-01-02T14:38:00Z,21.50,Charge 4
2023-01-02T14:39:00Z,4.60,Charge 4
2023-01-02T14:41:00Z,25.30,Charge 4
2023-01-02T15:09:00Z,9.90,Charge 4
2023-01-02T15:14:00Z,20.70,Charge 4
2023-01-02T15:15:00Z,10.70,Charge 4
2023-01-02T15:25:00Z,3.00,Charge 4
2023-01-02T15:35:00Z,31.50,Charge 4
2023-01-02T15:51:00Z,16.90,Charge 4
2023-01-02T15:52:00Z,25.30,Charge 4
2023-01-02T15:53:00Z,8.40,Charge 4
2023-01-02T15:54:00Z,7.60,Charge 4
2023-01-02T16:10:00Z,5.30,Charge 4
2023-01-02T16:11:00Z,17.60,Charge 4
2023-01-02T16:12:00Z,11.50,Charge 4
2023-01-02T16:14:00Z,28.40,Charge 4
2023-01-02T16:15:00Z,15.30,Charge 4
2023-01-02T16:20:00Z,5.30,Charge 4
2023-01-02T16:21:00Z,6.90,Charge 4
2023-01-02T17:12:00Z,17.60,Charge 4
2023-01-02T17:13:00Z,19.90,Charge 4
2023-01-02T17:16:00Z,13.80,Charge 4
2023-01-02T17:17:00Z,7.60,Charge 4
2023-01-02T17:18:00Z,6.90,Charge 4
2023-01-02T17:21:00Z,11.50,Charge 4
2023-01-02T17:22:00Z,5.30,Charge 4
2023-01-02T17:29:00Z,9.20,Charge 4
2023-01-02T17:30:00Z,8.40,Charge 4
2023-01-02T17:31:00Z,6.10,Charge 4
2023-01-02T17:32:00Z,12.20,Charge 4
2023-01-02T17:33:00Z,23.80,Charge 4
2023-01-02T17:59:00Z,7.60,Charge 4
2023-01-02T18:01:00Z,8.40,Charge 4
2023-01-02T18:27:00Z,13.80,Charge 4
2023-01-02T18:28:00Z,14.50,Charge 4
2023-01-02T18:29:00Z,8.40,Charge 4
2023-01-02T18:47:00Z,9.20,Charge 4
2023-01-02T18:48:00Z,23.00,Charge 4
2023-01-02T18:49:00Z,9.20,Charge 4
2023-01-02T19:01:00Z,12.20,Charge 4
2023-01-02T19:02:00Z,10.70,Charge 4
2023-01-02T19:30:00Z,13.80,Charge 4
2023-01-02T19:44:00Z,46.80,Charge 4
2023-01-02T19:58:00Z,8.40,Charge 4
2023-01-02T20:08:00Z,10.70,Charge 4
2023-01-02T20:12:00Z,4.60,Charge 4
2023-01-02T20:20:00Z,5.30,Charge 4
2023-01-02T20:26:00Z,11.50,Charge 4
2023-01-02T20:38:00Z,5.30,Charge 4
2023-01-02T21:05:00Z,18.40,Charge 4
2023-01-02T21:08:00Z,12.20,Charge 4
2023-01-02T21:10:00Z,4.60,Charge 4
2023-01-02T21:11:00Z,9.90,Charge 4
2023-01-02T21:15:00Z,7.60,Charge 4
2023-01-02T22:14:00Z,30.70,Charge 4
2023-01-02T22:15:00Z,10.70,Charge 4
2023-01-02T22:17:00Z,4.60,Charge 4
2023-01-02T22:18:00Z,14.50,Charge 4
2023-01-02T22:19:00Z,3.00,Charge 4
2023-01-02T22:20:00Z,26.10,Charge 4
2023-01-02T22:21:00Z,82.20,Charge 4
2023-01-02T22:22:00Z,24.50,Charge 4
