timestamp,floors,data source
2022-06-01T08:22:00Z,1,Fitbit App
2022-06-01T12:26:00Z,1,Fitbit App
2022-06-01T12:58:00Z,1,Fitbit App
2022-06-01T13:36:00Z,1,Fitbit App
2022-06-01T16:08:00Z,1,Fitbit App
2022-06-01T16:10:00Z,1,Fitbit App
2022-06-02T11:24:00Z,1,Fitbit App
2022-06-02T12:31:00Z,1,Fitbit App
2022-06-02T16:17:00Z,1,Fitbit App
2022-06-02T17:55:00Z,1,Fitbit App
2022-06-02T18:49:00Z,1,Fitbit App
2022-06-02T19:08:00Z,1,Fitbit App
2022-06-02T19:09:00Z,1,Fitbit App
2022-06-02T19:16:00Z,1,Fitbit App
2022-06-02T19:17:00Z,1,Fitbit App
2022-06-02T19:19:00Z,1,Fitbit App
2022-06-02T19:20:00Z,1,Fitbit App
2022-06-03T07:50:00Z,1,Fitbit App
2022-06-03T10:42:00Z,1,Fitbit App
2022-06-03T12:08:00Z,1,Fitbit App
2022-06-03T19:09:00Z,1,Fitbit App
2022-06-03T20:52:00Z,1,Fitbit App
2022-06-03T23:35:00Z,1,Fitbit App
2022-06-04T00:46:00Z,1,Fitbit App
2022-06-04T12:32:00Z,1,Fitbit App
2022-06-04T13:47:00Z,1,Fitbit App
2022-06-04T13:49:00Z,1,Fitbit App
2022-06-04T13:55:00Z,1,Fitbit App
2022-06-04T13:56:00Z,1,Fitbit App
2022-06-04T13:57:00Z,1,Fitbit App
2022-06-04T14:05:00Z,1,Fitbit App
2022-06-04T14:08:00Z,1,Fitbit App
2022-06-04T14:11:00Z,1,Fitbit App
2022-06-04T14:15:00Z,1,Fitbit App
2022-06-04T14:18:00Z,1,Fitbit App
2022-06-04T14:25:00Z,1,Fitbit App
2022-06-04T14:26:00Z,1,Fitbit App
2022-06-04T14:33:00Z,1,Fitbit App
2022-06-04T14:37:00Z,1,Fitbit App
2022-06-04T14:38:00Z,1,Fitbit App
2022-06-04T14:49:00Z,1,Fitbit App
2022-06-04T14:58:00Z,1,Fitbit App
2022-06-04T15:03:00Z,2,Fitbit App
2022-06-04T15:14:00Z,1,Fitbit App
2022-06-04T15:19:00Z,1,Fitbit App
2022-06-04T15:25:00Z,1,Fitbit App
2022-06-04T17:43:00Z,1,Fitbit App
2022-06-04T17:45:00Z,1,Fitbit App
2022-06-04T17:51:00Z,1,Fitbit App
2022-06-05T15:16:00Z,1,Fitbit App
2022-06-05T15:37:00Z,1,Fitbit App
2022-06-05T15:39:00Z,2,Fitbit App
2022-06-05T19:14:00Z,1,Fitbit App
2022-06-05T20:58:00Z,1,Fitbit App
2022-06-05T20:59:00Z,1,Fitbit App
2022-06-05T21:02:00Z,1,Fitbit App
2022-06-05T21:03:00Z,1,Fitbit App
2022-06-05T21:06:00Z,1,Fitbit App
2022-06-05T21:15:00Z,1,Fitbit App
2022-06-05T21:18:00Z,1,Fitbit App
2022-06-05T22:31:00Z,1,Fitbit App
2022-06-06T10:42:00Z,1,Fitbit App
2022-06-06T12:06:00Z,1,Fitbit App
2022-06-06T14:47:00Z,1,Fitbit App
2022-06-06T15:39:00Z,1,Fitbit App
2022-06-06T15:55:00Z,1,Fitbit App
2022-06-06T15:56:00Z,1,Fitbit App
2022-06-06T15:59:00Z,2,Fitbit App
2022-06-06T16:00:00Z,1,Fitbit App
2022-06-06T16:01:00Z,1,Fitbit App
2022-06-06T16:02:00Z,2,Fitbit App
2022-06-06T16:03:00Z,1,Fitbit App
2022-06-06T16:06:00Z,1,Fitbit App
2022-06-06T16:12:00Z,1,Fitbit App
2022-06-06T16:15:00Z,1,Fitbit App
2022-06-06T23:00:00Z,1,Fitbit App
2022-06-07T09:12:00Z,1,Fitbit App
2022-06-07T11:16:00Z,1,Fitbit App
2022-06-07T11:27:00Z,1,Fitbit App
2022-06-07T11:28:00Z,1,Fitbit App
2022-06-07T11:55:00Z,1,Fitbit App
2022-06-07T11:57:00Z,3,Fitbit App
2022-06-07T11:58:00Z,1,Fitbit App
2022-06-07T11:59:00Z,1,Fitbit App
2022-06-07T12:02:00Z,1,Fitbit App
2022-06-07T12:03:00Z,1,Fitbit App
2022-06-07T12:05:00Z,2,Fitbit App
2022-06-07T12:09:00Z,1,Fitbit App
2022-06-07T12:11:00Z,1,Fitbit App
2022-06-07T12:16:00Z,1,Fitbit App
2022-06-07T12:18:00Z,1,Fitbit App
2022-06-07T12:20:00Z,1,Fitbit App
2022-06-07T12:21:00Z,1,Fitbit App
2022-06-07T12:23:00Z,1,Fitbit App
2022-06-07T12:24:00Z,1,Fitbit App
2022-06-07T12:37:00Z,1,Fitbit App
2022-06-07T15:20:00Z,1,Fitbit App
2022-06-07T15:22:00Z,1,Fitbit App
2022-06-07T16:00:00Z,1,Fitbit App
2022-06-07T16:08:00Z,1,Fitbit App
2022-06-07T16:13:00Z,1,Fitbit App
2022-06-07T16:45:00Z,1,Fitbit App
2022-06-07T17:02:00Z,3,Fitbit App
2022-06-07T17:03:00Z,1,Fitbit App
2022-06-07T17:04:00Z,1,Fitbit App
2022-06-07T17:09:00Z,1,Fitbit App
2022-06-07T17:10:00Z,2,Fitbit App
2022-06-07T17:19:00Z,1,Fitbit App
2022-06-07T17:20:00Z,1,Fitbit App
2022-06-07T17:21:00Z,1,Fitbit App
2022-06-07T17:51:00Z,1,Fitbit App
2022-06-07T17:52:00Z,1,Fitbit App
2022-06-07T17:53:00Z,1,Fitbit App
2022-06-07T17:54:00Z,1,Fitbit App
2022-06-07T17:55:00Z,1,Fitbit App
2022-06-07T17:56:00Z,2,Fitbit App
2022-06-07T17:57:00Z,2,Fitbit App
2022-06-07T17:58:00Z,1,Fitbit App
2022-06-07T17:59:00Z,1,Fitbit App
2022-06-07T18:00:00Z,1,Fitbit App
2022-06-07T18:04:00Z,1,Fitbit App
