start time,end time,data source
2022-09-28T07:42:00Z,2022-09-28T08:00:00Z,Fitbit App
2022-09-28T08:01:00Z,2022-09-28T09:28:00Z,Fitbit App
2022-09-28T09:32:00Z,2022-09-28T10:25:00Z,Fitbit App
2022-09-28T10:26:00Z,2022-09-28T10:37:00Z,Fitbit App
2022-09-28T13:35:00Z,2022-09-28T14:28:00Z,Fitbit App
2022-09-28T14:32:00Z,2022-09-28T15:46:00Z,Fitbit App
2022-09-28T15:47:00Z,2022-09-28T16:17:00Z,Fitbit App
2022-09-28T16:52:00Z,2022-09-28T17:03:00Z,Fitbit App
2022-09-28T17:14:00Z,2022-09-28T17:30:00Z,Fitbit App
2022-09-28T17:31:00Z,2022-09-28T17:49:00Z,Fitbit App
2022-09-28T19:01:00Z,2022-09-28T19:15:00Z,Fitbit App
2022-09-28T19:16:00Z,2022-09-28T19:28:00Z,Fitbit App
2022-09-28T22:00:00Z,2022-09-28T22:56:00Z,Fitbit App
