timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2022-06-01T00:00:00Z,12.657,0.0,Fitbit App
2022-06-01T00:05:00Z,11.469,0.0,Fitbit App
2022-06-01T00:10:00Z,11.457,0.0,Fitbit App
2022-06-01T00:15:00Z,13.324,0.0,Fitbit App
2022-06-01T00:20:00Z,11.571,0.0,Fitbit App
2022-06-01T00:25:00Z,11.916,0.0,Fitbit App
2022-06-01T00:30:00Z,11.12,0.0,Fitbit App
2022-06-01T00:35:00Z,12.172,0.0,Fitbit App
2022-06-01T00:40:00Z,13.17,0.0,Fitbit App
2022-06-01T00:45:00Z,14.472,0.0,Fitbit App
2022-06-01T00:50:00Z,10.978,0.0,Fitbit App
2022-06-01T00:55:00Z,10.814,0.0,Fitbit App
2022-06-01T01:00:00Z,10.122,0.0,Fitbit App
2022-06-01T01:05:00Z,10.909,0.0,Fitbit App
2022-06-01T01:10:00Z,10.723,0.0,Fitbit App
2022-06-01T01:15:00Z,11.481,0.0,Fitbit App
2022-06-01T01:20:00Z,11.63,0.0,Fitbit App
2022-06-01T01:25:00Z,11.377,0.0,Fitbit App
2022-06-01T01:30:00Z,13.151,0.0,Fitbit App
2022-06-01T01:35:00Z,13.067,0.0,Fitbit App
2022-06-01T01:40:00Z,12.533,0.0,Fitbit App
2022-06-01T01:45:00Z,13.326,0.0,Fitbit App
2022-06-01T01:50:00Z,11.533,0.0,Fitbit App
2022-06-01T01:55:00Z,10.014,0.0,Fitbit App
2022-06-01T02:00:00Z,8.834,0.0,Fitbit App
2022-06-01T02:05:00Z,10.395,0.0,Fitbit App
2022-06-01T02:10:00Z,8.231,0.0,Fitbit App
2022-06-01T02:15:00Z,10.052,0.0,Fitbit App
2022-06-01T02:20:00Z,11.126,0.0,Fitbit App
2022-06-01T02:25:00Z,10.069,0.0,Fitbit App
2022-06-01T02:30:00Z,11.571,0.0,Fitbit App
2022-06-01T02:35:00Z,13.889,0.0,Fitbit App
2022-06-01T02:40:00Z,12.867,0.0,Fitbit App
2022-06-01T02:45:00Z,8.706,0.0,Fitbit App
2022-06-01T02:50:00Z,10.134,0.0,Fitbit App
2022-06-01T02:55:00Z,10.029,0.0,Fitbit App
2022-06-01T03:00:00Z,10.444,0.0,Fitbit App
2022-06-01T03:05:00Z,9.143,0.0,Fitbit App
