timestamp,floors,data source
2022-02-01T11:08:00Z,1,Fitbit App
2022-02-02T17:17:00Z,1,Fitbit App
2022-02-02T17:19:00Z,1,Fitbit App
2022-02-02T17:54:00Z,1,Fitbit App
2022-02-02T18:13:00Z,1,Fitbit App
2022-02-02T18:25:00Z,1,Fitbit App
2022-02-02T18:43:00Z,1,Fitbit App
2022-02-02T18:49:00Z,1,Fitbit App
2022-02-02T18:57:00Z,1,Fitbit App
2022-02-03T12:54:00Z,1,Fitbit App
2022-02-03T12:57:00Z,1,Fitbit App
2022-02-03T17:36:00Z,1,Fitbit App
2022-02-03T19:07:00Z,1,Fitbit App
2022-02-04T19:03:00Z,1,Fitbit App
2022-02-04T19:04:00Z,1,Fitbit App
2022-02-04T19:05:00Z,1,Fitbit App
2022-02-04T19:06:00Z,1,Fitbit App
2022-02-04T19:29:00Z,1,Fitbit App
2022-02-04T19:31:00Z,1,Fitbit App
2022-02-04T19:34:00Z,1,Fitbit App
2022-02-04T19:37:00Z,1,Fitbit App
2022-02-04T19:39:00Z,1,Fitbit App
2022-02-04T19:49:00Z,1,Fitbit App
2022-02-05T11:35:00Z,1,Fitbit App
2022-02-05T17:27:00Z,1,Fitbit App
2022-02-05T17:35:00Z,2,Fitbit App
2022-02-05T17:51:00Z,2,Fitbit App
2022-02-05T18:17:00Z,2,Fitbit App
2022-02-05T18:18:00Z,2,Fitbit App
2022-02-05T20:58:00Z,1,Fitbit App
2022-02-05T21:19:00Z,2,Fitbit App
2022-02-05T21:20:00Z,1,Fitbit App
2022-02-05T21:21:00Z,2,Fitbit App
2022-02-05T21:22:00Z,1,Fitbit App
2022-02-05T21:23:00Z,1,Fitbit App
2022-02-05T21:47:00Z,1,Fitbit App
2022-02-06T13:37:00Z,1,Fitbit App
2022-02-06T13:48:00Z,1,Fitbit App
2022-02-06T14:01:00Z,1,Fitbit App
2022-02-06T15:04:00Z,1,Fitbit App
2022-02-06T16:31:00Z,1,Fitbit App
2022-02-06T19:03:00Z,1,Fitbit App
2022-02-06T19:06:00Z,1,Fitbit App
2022-02-06T19:09:00Z,1,Fitbit App
2022-02-08T06:43:00Z,1,Fitbit App
2022-02-08T17:03:00Z,1,Fitbit App
2022-02-08T17:04:00Z,1,Fitbit App
2022-02-08T17:06:00Z,1,Fitbit App
2022-02-08T17:09:00Z,1,Fitbit App
2022-02-08T17:15:00Z,1,Fitbit App
2022-02-08T17:36:00Z,1,Fitbit App
2022-02-08T17:58:00Z,1,Fitbit App
2022-02-08T18:02:00Z,1,Fitbit App
2022-02-08T21:24:00Z,1,Fitbit App
2022-02-08T21:30:00Z,1,Fitbit App
2022-02-08T21:47:00Z,1,Fitbit App
2022-02-08T21:48:00Z,1,Fitbit App
2022-02-08T21:50:00Z,1,Fitbit App
2022-02-08T21:51:00Z,2,Fitbit App
2022-02-08T21:52:00Z,1,Fitbit App
2022-02-08T21:53:00Z,2,Fitbit App
2022-02-08T21:55:00Z,1,Fitbit App
2022-02-09T07:58:00Z,1,Fitbit App
2022-02-09T07:59:00Z,1,Fitbit App
2022-02-09T08:01:00Z,1,Fitbit App
2022-02-09T08:14:00Z,2,Fitbit App
2022-02-09T08:15:00Z,1,Fitbit App
2022-02-09T08:16:00Z,1,Fitbit App
2022-02-09T09:25:00Z,2,Fitbit App
2022-02-10T22:54:00Z,1,Fitbit App
2022-02-11T15:48:00Z,1,Fitbit App
2022-02-11T19:55:00Z,1,Fitbit App
2022-02-11T19:56:00Z,1,Fitbit App
2022-02-11T19:57:00Z,1,Fitbit App
2022-02-11T19:59:00Z,1,Fitbit App
2022-02-11T20:35:00Z,1,Fitbit App
2022-02-12T14:14:00Z,1,Fitbit App
