start time,end time,data source
2023-01-12T01:32:00Z,2023-01-12T02:00:00Z,Fitbit App
2023-01-12T02:29:00Z,2023-01-12T02:49:00Z,Fitbit App
2023-01-12T09:28:00Z,2023-01-12T09:55:00Z,Fitbit App
2023-01-12T09:59:00Z,2023-01-12T11:59:00Z,Fitbit App
2023-01-12T12:00:00Z,2023-01-12T12:10:00Z,Fitbit App
2023-01-12T12:14:00Z,2023-01-12T14:04:00Z,Fitbit App
2023-01-12T14:10:00Z,2023-01-12T14:53:00Z,Fitbit App
2023-01-12T14:58:00Z,2023-01-12T16:55:00Z,Fitbit App
2023-01-12T16:56:00Z,2023-01-12T18:08:00Z,Fitbit App
2023-01-12T18:14:00Z,2023-01-12T19:24:00Z,Fitbit App
