start time,end time,data source
2023-06-22T05:13:00Z,2023-06-22T05:31:00Z,Fitbit App
2023-06-22T05:32:00Z,2023-06-22T06:28:00Z,Fitbit App
2023-06-22T06:29:00Z,2023-06-22T06:39:00Z,Fitbit App
2023-06-22T06:40:00Z,2023-06-22T06:57:00Z,Fitbit App
2023-06-22T07:04:00Z,2023-06-22T07:20:00Z,Fitbit App
2023-06-22T07:37:00Z,2023-06-22T08:00:00Z,Fitbit App
2023-06-22T08:15:00Z,2023-06-22T08:53:00Z,Fitbit App
2023-06-22T08:55:00Z,2023-06-22T11:10:00Z,Fitbit App
2023-06-22T11:16:00Z,2023-06-22T12:08:00Z,Fitbit App
2023-06-22T12:11:00Z,2023-06-22T14:46:00Z,Fitbit App
2023-06-22T14:58:00Z,2023-06-22T15:20:00Z,Fitbit App
2023-06-22T15:38:00Z,2023-06-22T16:54:00Z,Fitbit App
2023-06-22T16:56:00Z,2023-06-22T17:08:00Z,Fitbit App
2023-06-22T17:27:00Z,2023-06-22T18:51:00Z,Fitbit App
2023-06-22T18:53:00Z,2023-06-22T20:23:00Z,Fitbit App
2023-06-22T20:24:00Z,2023-06-22T20:42:00Z,Fitbit App
2023-06-22T20:47:00Z,2023-06-22T21:08:00Z,Fitbit App
