timestamp,distance,data source
2021-01-01T00:33:00Z,16.10,Charge 4
2021-01-01T00:34:00Z,2.20,Charge 4
2021-01-01T00:50:00Z,21.50,Charge 4
2021-01-01T01:26:00Z,10.70,Charge 4
2021-01-01T07:31:00Z,13.80,Charge 4
2021-01-01T09:03:00Z,6.90,Charge 4
2021-01-01T10:07:00Z,10.70,Charge 4
2021-01-01T10:08:00Z,14.50,Charge 4
2021-01-01T10:21:00Z,6.90,Charge 4
2021-01-01T10:23:00Z,6.90,Charge 4
2021-01-01T10:51:00Z,16.10,Charge 4
2021-01-01T10:52:00Z,12.20,Charge 4
2021-01-01T10:54:00Z,7.60,Charge 4
2021-01-01T10:55:00Z,13.80,Charge 4
2021-01-01T11:03:00Z,15.30,Charge 4
2021-01-01T11:05:00Z,9.20,Charge 4
2021-01-01T11:06:00Z,3.00,Charge 4
2021-01-01T11:07:00Z,6.90,Charge 4
2021-01-01T11:09:00Z,7.60,Charge 4
2021-01-01T11:10:00Z,3.00,Charge 4
2021-01-01T11:14:00Z,16.80,Charge 4
2021-01-01T11:23:00Z,6.10,Charge 4
2021-01-01T11:38:00Z,15.30,Charge 4
2021-01-01T11:39:00Z,7.60,Charge 4
2021-01-01T11:40:00Z,6.10,Charge 4
2021-01-01T11:41:00Z,6.10,Charge 4
2021-01-01T11:42:00Z,23.80,Charge 4
2021-01-01T11:43:00Z,12.30,Charge 4
2021-01-01T11:44:00Z,12.20,Charge 4
2021-01-01T11:46:00Z,7.60,Charge 4
2021-01-01T11:49:00Z,6.10,Charge 4
2021-01-01T11:50:00Z,18.40,Charge 4
2021-01-01T11:51:00Z,37.60,Charge 4
2021-01-01T11:52:00Z,14.50,Charge 4
2021-01-01T11:59:00Z,8.40,Charge 4
2021-01-01T12:00:00Z,28.40,Charge 4
2021-01-01T12:16:00Z,7.60,Charge 4
2021-01-01T12:17:00Z,48.30,Charge 4
2021-01-01T12:18:00Z,19.90,Charge 4
2021-01-01T12:19:00Z,11.50,Charge 4
2021-01-01T12:24:00Z,44.50,Charge 4
2021-01-01T12:25:00Z,51.50,Charge 4
2021-01-01T12:26:00Z,23.00,Charge 4
2021-01-01T12:29:00Z,26.10,Charge 4
2021-01-01T12:30:00Z,11.50,Charge 4
2021-01-01T12:31:00Z,10.00,Charge 4
2021-01-01T12:32:00Z,55.20,Charge 4
2021-01-01T12:33:00Z,72.20,Charge 4
2021-01-01T12:34:00Z,81.50,Charge 4
2021-01-01T12:35:00Z,82.20,Charge 4
2021-01-01T12:36:00Z,83.00,Charge 4
2021-01-01T12:37:00Z,87.60,Charge 4
2021-01-01T12:38:00Z,86.10,Charge 4
2021-01-01T12:39:00Z,83.80,Charge 4
2021-01-01T12:40:00Z,83.80,Charge 4
2021-01-01T12:41:00Z,86.90,Charge 4
2021-01-01T12:42:00Z,83.80,Charge 4
2021-01-01T12:43:00Z,84.60,Charge 4
2021-01-01T12:44:00Z,86.90,Charge 4
2021-01-01T12:45:00Z,42.30,Charge 4
2021-01-01T12:46:00Z,77.70,Charge 4
2021-01-01T12:47:00Z,88.40,Charge 4
2021-01-01T12:48:00Z,86.10,Charge 4
2021-01-01T12:49:00Z,87.70,Charge 4
2021-01-01T12:50:00Z,84.60,Charge 4
2021-01-01T12:51:00Z,83.00,Charge 4
2021-01-01T12:52:00Z,79.10,Charge 4
2021-01-01T12:53:00Z,79.10,Charge 4
2021-01-01T12:54:00Z,82.20,Charge 4
2021-01-01T12:55:00Z,81.40,Charge 4
2021-01-01T12:56:00Z,83.80,Charge 4
2021-01-01T12:57:00Z,83.00,Charge 4
2021-01-01T12:58:00Z,81.40,Charge 4
2021-01-01T12:59:00Z,83.00,Charge 4
