start time,end time,data source
2022-03-19T10:20:00Z,2022-03-19T10:39:00Z,Fitbit App
2022-03-19T10:47:00Z,2022-03-19T10:57:00Z,Fitbit App
2022-03-19T11:06:00Z,2022-03-19T13:31:00Z,Fitbit App
2022-03-19T13:32:00Z,2022-03-19T14:34:00Z,Fitbit App
2022-03-19T14:35:00Z,2022-03-19T16:20:00Z,Fitbit App
2022-03-19T16:21:00Z,2022-03-19T16:36:00Z,Fitbit App
2022-03-19T17:07:00Z,2022-03-19T17:31:00Z,Fitbit App
2022-03-19T18:17:00Z,2022-03-19T19:00:00Z,Fitbit App
2022-03-19T19:16:00Z,2022-03-19T19:57:00Z,Fitbit App
2022-03-19T20:10:00Z,2022-03-19T20:24:00Z,Fitbit App
2022-03-19T20:40:00Z,2022-03-19T21:37:00Z,Fitbit App
2022-03-19T21:38:00Z,2022-03-19T23:00:00Z,Fitbit App
2022-03-19T23:00:00Z,2022-03-19T23:27:00Z,Fitbit App
