start time,end time,data source
2020-11-18T06:54:00Z,2020-11-18T07:31:00Z,Fitbit App
2020-11-18T09:19:00Z,2020-11-18T09:49:00Z,Fitbit App
2020-11-18T09:50:00Z,2020-11-18T11:18:00Z,Fitbit App
2020-11-18T11:19:00Z,2020-11-18T12:12:00Z,Fitbit App
2020-11-18T12:49:00Z,2020-11-18T13:45:00Z,Fitbit App
2020-11-18T13:50:00Z,2020-11-18T14:25:00Z,Fitbit App
2020-11-18T14:26:00Z,2020-11-18T16:36:00Z,Fitbit App
2020-11-18T16:43:00Z,2020-11-18T18:56:00Z,Fitbit App
2020-11-18T18:58:00Z,2020-11-18T19:25:00Z,Fitbit App
2020-11-18T19:26:00Z,2020-11-18T20:02:00Z,Fitbit App
2020-11-18T20:04:00Z,2020-11-18T20:17:00Z,Fitbit App
2020-11-18T20:23:00Z,2020-11-18T20:46:00Z,Fitbit App
2020-11-18T21:57:00Z,2020-11-18T23:00:00Z,Fitbit App
